seed,truth,heldout_log_per_observation,preheldout_complexity_per_observation,matched_comparators,best_matched_comparator,generating_family_margin,maximum_decomposition_error
778382,change_point,"[-2.0525310415077147, -1.8843107553009775, -1.650994992797636, -1.7708257301174788, -1.6190345447848395]","[0.2512258442583474, 0.325176647335923, 0.13508924100014782, 0.29907420799628687, 0.050580427189913686]",[],,nan,7.105427357601002e-15
778383,change_point,"[-1.7843724303124207, -1.5907414993499174, -1.2818439403192965, -1.3868590765854147, -1.2060824131194314]","[0.21790127170046467, 0.28130574397473246, 0.2149300976304663, 0.29121242556152654, 0.12196451772848732]",[],,nan,7.105427357601002e-15
778384,change_point,"[-2.0309718688737854, -1.7463563493775833, -1.4044833327446744, -1.5183579877335598, -1.1495422582250203]","[0.2443906668296791, 0.3264815326994706, 0.19100898310553568, 0.33676596775517065, 0.09688737068494381]",[],,nan,1.4210854715202004e-14
778385,change_point,"[-1.7914681296945192, -1.702263399168424, -1.4410969802729419, -1.6845163277390576, -1.3257215039187304]","[0.2915406023563815, 0.3724229975472377, 0.2875165251927806, 0.39995552909746374, 0.07541516066491531]",[],,nan,1.4210854715202004e-14
778386,change_point,"[-1.7608790651331772, -1.5675290070960273, -1.3124750149969273, -1.4470424329830713, -1.1994268488048307]","[0.27297145734836187, 0.35255911350715174, 0.2889065953560663, 0.3728033636536748, 0.19680356640908145]",[],,nan,1.4210854715202004e-14
778387,change_point,"[-1.9015174584690717, -1.767087634745006, -1.6020088774242485, -1.8558161609208312, -1.5349685581151888]","[0.24521515486168258, 0.32257555891564865, 0.1125050577193213, 0.292165248933796, 0.026203883997915955]",[],,nan,1.4210854715202004e-14
778388,change_point,"[-1.9262607200983934, -1.7261873187189263, -1.4545419281979965, -1.6712604589322329, -1.3110033276327355]","[0.272011559789021, 0.3621438958318289, 0.21385692709566786, 0.34844910278005786, 0.13488003057183864]",[],,nan,1.4210854715202004e-14
778389,change_point,"[-1.8575271075293323, -1.8268201188710433, -1.8497084184260988, -1.8851233601062178, -1.7917645461311533]","[0.2565437202668091, 0.33458237760633724, 0.1553765093661295, 0.3314275283996004, 0.042612479350708284]",[],,nan,7.105427357601002e-15
778390,change_point,"[-1.586654220285081, -1.3962556337994378, -1.0351018345270235, -1.2822944567126848, -0.9593222848666771]","[0.2713016455407303, 0.34798997880383314, 0.28468272631516384, 0.34232384090696527, 0.07842469507950667]",[],,nan,2.1316282072803006e-14
778391,change_point,"[-1.7519827839071862, -1.6855053084690486, -1.6073374803292229, -1.7001661765424396, -1.5156997231367804]","[0.31795873746618186, 0.3959293801812349, 0.3560721869647918, 0.38979371038341476, 0.1016340252578626]",[],,nan,1.4210854715202004e-14
778392,change_point,"[-2.3992935572053193, -2.2660878177969117, -2.2291323836262764, -2.2093728742864824, -2.378999494614008]","[0.30070570516720213, 0.39049118993345805, 0.23548261299737253, 0.3913445408898128, 0.13765553282085388]",[],,nan,1.4210854715202004e-14
778393,change_point,"[-2.0370312757231064, -1.8506309550665003, -1.6134469919722854, -1.6729027682352013, -1.515699723137395]","[0.24892225580906532, 0.32792527906592495, 0.17709152173936737, 0.33806403858625816, 0.07475298174879642]",[],,nan,7.105427357601002e-15
778394,change_point,"[-2.3011222051425415, -2.211704122432744, -2.269246427399973, -2.1697450229099866, -2.2220169681539543]","[0.21475496971528593, 0.27888779090216936, 0.12734117544501336, 0.25448898988910856, 0.034448920979993324]",[],,nan,7.105427357601002e-15
778395,change_point,"[-1.7067047918629923, -1.7188648100883777, -1.6920444791665972, -1.7741533587552327, -1.5364023272699763]","[0.21869944560101384, 0.2893486346048821, 0.17064884489111018, 0.2675780761372973, 0.09921347667782233]",[],,nan,1.4210854715202004e-14
778396,change_point,"[-2.688360030079263, -2.5481908930244774, -2.4911297757593056, -2.474114118445044, -2.4312640223504136]","[0.25438834621685763, 0.34156095664105046, 0.26582382748354516, 0.34497998173257344, 0.13111733386211966]",[],,nan,1.4210854715202004e-14
778397,change_point,"[-1.9523105657063615, -1.9508825147830855, -1.9100761830187283, -2.0520905353025567, -1.903574530872301]","[0.19879314527109182, 0.2754118647037916, 0.11704690827902349, 0.26156293345330506, 0.0462595377720782]",[],,nan,7.105427357601002e-15
778398,change_point,"[-2.061105570024913, -1.8565039506564274, -1.782420580315283, -1.702011372139209, -1.6350572806476729]","[0.2567997350209405, 0.3227122195508742, 0.16910041773330534, 0.34753711919472613, 0.11996198837794315]","[""context_split""]",context_split,0.1473632996676102,1.4210854715202004e-14
778399,change_point,"[-1.725014783156948, -1.9095544172948165, -1.5720445979832913, -1.5572628380455331, -1.5512517025259056]","[0.21539804318403855, 0.2889442279904844, 0.10475197939982155, 0.3091985323968654, 0.047026215688229615]",[],,nan,7.105427357601002e-15
