seed,episode,agent,phase,violation,probability_positive,correct,first_action,second_action,sample_packets,forecast_error,line_search_invariant
13003,89,random,heldout_before,false,0.7649377184718104,true,2,3,2,0.5617324440788537,true
13003,89,precision_blind,heldout_before,false,0.8102012520197626,true,1,2,2,0.3263850967513092,true
13003,90,full,heldout_before,false,0.6565022389893196,false,1,2,2,0.34005443055683315,true
13003,90,factorized_replay,heldout_before,false,0.32152623233393685,true,1,2,2,0.3391912022235456,true
13003,90,random,heldout_before,false,0.6551304748006357,false,2,1,2,0.5603301591343685,true
13003,90,precision_blind,heldout_before,false,0.6565598934818473,false,1,2,2,0.3258564884375399,true
13003,91,full,heldout_before,false,0.6576754783988705,true,1,2,2,0.34040176768114466,true
13003,91,factorized_replay,heldout_before,false,0.3209759754987613,false,1,2,2,0.3395427997966246,true
13003,91,random,heldout_before,false,0.6576318024124629,true,2,1,2,0.5605626608230855,true
13003,91,precision_blind,heldout_before,false,0.6576764318974703,true,1,2,2,0.32620488826518895,true
13003,92,full,heldout_before,false,0.8104525340101574,true,1,2,2,0.3400137999002142,true
13003,92,factorized_replay,heldout_before,false,0.6402619306705687,true,1,2,2,0.33915837972675783,true
13003,92,random,heldout_before,false,0.7358974498696217,true,1,3,2,0.557891356360136,true
13003,92,precision_blind,heldout_before,false,0.8104531930306654,true,2,1,2,0.32593665802063604,true
13003,93,full,heldout_before,false,0.6469502631213385,false,1,2,2,0.3402614233525498,true
13003,93,factorized_replay,heldout_before,false,0.32600886870789964,true,1,2,2,0.339407812653628,true
13003,93,random,heldout_before,false,0.35448137911071215,true,3,1,2,0.5558994114710876,true
13003,93,precision_blind,heldout_before,false,0.6473257445984457,false,1,2,2,0.3258972334788541,true
13003,94,full,heldout_before,false,0.010714985846271098,true,1,2,2,0.3398310295648906,true
13003,94,factorized_replay,heldout_before,false,0.47883126704499973,true,1,2,2,0.3390196300464612,true
13003,94,random,heldout_before,false,0.34228327420576987,true,2,3,2,0.5537631911790579,true
13003,94,precision_blind,heldout_before,false,0.627424591780091,false,1,3,2,0.3254610777584236,true
13003,95,full,heldout_before,false,0.007088314486820852,true,1,2,2,0.33987932815144756,true
13003,95,factorized_replay,heldout_before,false,0.47840920855960567,true,1,2,2,0.33906256656957817,true
13003,95,random,heldout_before,false,0.7656887611579736,false,3,2,2,0.552802133463323,true
13003,95,precision_blind,heldout_before,false,0.007085957308886726,true,1,2,2,0.32681345888780566,true
13003,96,full,heldout_before,false,0.6571731598133994,true,1,2,2,0.3389093327814678,true
13003,96,factorized_replay,heldout_before,false,0.3212110742363543,false,1,2,2,0.3380949790420491,true
13003,96,random,heldout_before,false,0.6564125909316707,true,1,2,2,0.5520542534559609,true
13003,96,precision_blind,heldout_before,false,0.6571980083240985,true,1,2,2,0.32655282277232756,true
13003,97,full,heldout_before,false,0.009401680863613275,true,1,2,2,0.33912771391378355,true
13003,97,factorized_replay,heldout_before,false,0.47812545128628536,true,1,2,2,0.33831909039712305,true
13003,97,random,heldout_before,false,0.1714473993137473,true,1,3,2,0.5490129910651835,true
13003,97,precision_blind,heldout_before,false,0.009293457340990493,true,1,2,2,0.32642694150364243,true
13003,98,full,heldout_before,false,0.053965955923998506,true,1,2,2,0.3384006314125969,true
13003,98,factorized_replay,heldout_before,false,0.4725275890390615,true,1,2,2,0.33759055062985166,true
13003,98,random,heldout_before,false,0.4344600418700834,true,2,3,2,0.5468438005305464,true
13003,98,precision_blind,heldout_before,false,0.05303065772878775,true,1,2,2,0.3258756121372311,true
13003,99,full,heldout_before,false,0.8101405304994793,true,1,2,2,0.33905553874756006,true
13003,99,factorized_replay,heldout_before,false,0.6401534028709959,true,1,2,2,0.3381851872774912,true
13003,99,random,heldout_before,false,0.5556140299234766,true,3,1,2,0.5471777779298752,true
13003,99,precision_blind,heldout_before,false,0.8101555974561734,true,1,2,2,0.32625502188470823,true
13003,100,full,heldout_before,false,0.06155106016163005,true,1,2,2,0.33817753749850826,true
13003,100,factorized_replay,heldout_before,false,0.4847202183044946,true,1,2,2,0.3373117565564678,true
13003,100,random,heldout_before,false,0.6281439579629252,false,3,2,2,0.5474256702879751,true
13003,100,precision_blind,heldout_before,false,0.06034209994256691,true,1,2,2,0.3259847375452753,true
13003,101,full,heldout_after,false,0.4744759239232875,true,3,2,2,0.3389001186160227,true
13003,101,factorized_replay,heldout_after,false,0.5501168142812706,false,3,2,2,0.33797753831338817,true
13003,101,random,heldout_after,false,0.5074949954898379,false,3,1,2,0.5477260349831481,true
13003,101,precision_blind,heldout_after,false,0.4788439904464057,true,1,2,2,0.3264597772124104,true
13003,102,full,heldout_after,false,0.8104182779760484,false,3,2,2,0.3393078072864676,true
13003,102,factorized_replay,heldout_after,false,0.6402500496684392,false,3,2,2,0.3383435697695301,true
13003,102,random,heldout_after,false,0.2976667229382401,true,2,1,2,0.5464313338450668,true
13003,102,precision_blind,heldout_after,false,0.3477054703961554,true,1,2,2,0.3254551252043612,true
13003,103,full,heldout_after,false,0.8100601683258714,true,3,2,2,0.34047507111125974,true
13003,103,factorized_replay,heldout_after,false,0.6401255143961305,true,3,2,2,0.3395091804931761,true
13003,103,random,heldout_after,false,0.789419480166568,true,1,2,2,0.5469217761894211,true
13003,103,precision_blind,heldout_after,false,0.7797110862768264,true,1,2,2,0.32500190602408874,true
13003,104,full,heldout_after,false,0.7233086552509028,false,3,2,2,0.3396296844621565,true
13003,104,factorized_replay,heldout_after,false,0.6118017594657136,false,3,2,2,0.33867031945521153,true
13003,104,random,heldout_after,false,0.7089685971530787,false,3,2,2,0.5457929041434948,true
13003,104,precision_blind,heldout_after,false,0.3192222023157881,true,1,2,2,0.32525118377263285,true
13003,105,full,heldout_after,false,0.008513215003382205,true,3,2,2,0.3393895665993918,true
13003,105,factorized_replay,heldout_after,false,0.47823423921571234,true,3,2,2,0.3384827061355942,true
13003,105,random,heldout_after,false,0.4056282455647064,true,1,2,2,0.5438765609749304,true
13003,105,precision_blind,heldout_after,false,0.43211590946884865,true,1,2,2,0.3256904364475231,true
13003,106,full,heldout_after,false,0.6498055418814718,false,3,2,2,0.3391514303566416,true
13003,106,factorized_replay,heldout_after,false,0.32467148148296693,true,3,2,2,0.3382411849089514,true
13003,106,random,heldout_after,false,0.42939742787752017,true,1,3,2,0.5436185269628357,true
13003,106,precision_blind,heldout_after,false,0.42923426398282555,true,1,2,2,0.32647912709716437,true
13003,107,full,heldout_after,false,0.6446804304504881,false,3,2,2,0.3388236851674193,true
13003,107,factorized_replay,heldout_after,false,0.3270499474809533,true,3,2,2,0.3379388251977555,true
13003,107,random,heldout_after,false,0.1721550764700996,true,2,1,2,0.5435907825848492,true
13003,107,precision_blind,heldout_after,false,0.18320035043619132,true,1,2,2,0.3280915987547568,true
13003,108,full,heldout_after,false,0.007076150165052038,true,3,2,2,0.3393964152726773,true
13003,108,factorized_replay,heldout_after,false,0.47841070159149873,true,3,2,2,0.33854000645806986,true
13003,108,random,heldout_after,false,0.007150997765259667,true,2,3,2,0.5446787576676897,true
13003,108,precision_blind,heldout_after,false,0.09855779077233728,true,1,2,2,0.32793894673520546,true
13003,109,full,heldout_after,false,0.8104509558544292,true,3,2,2,0.3398962245973543,true
13003,109,factorized_replay,heldout_after,false,0.6402613853476662,true,3,2,2,0.33903766183755757,true
13003,109,random,heldout_after,false,0.5727416644667026,true,1,3,2,0.5451206001111144,true
13003,109,precision_blind,heldout_after,false,0.5725332355975818,true,1,2,2,0.3288505533647042,true
13003,110,full,heldout_after,false,0.010186228735204942,true,3,2,2,0.3393154737634082,true
13003,110,factorized_replay,heldout_after,false,0.47802910712528257,true,3,2,2,0.33845992911775347,true
13003,110,random,heldout_after,false,0.11609512640298088,true,2,1,2,0.5447469143867819,true
13003,110,precision_blind,heldout_after,false,0.16442111393416584,true,1,2,2,0.3280946736123496,true
13003,111,full,heldout_after,false,0.810197870083535,true,3,2,2,0.3393237710808957,true
13003,111,factorized_replay,heldout_after,false,0.640173371386304,true,3,2,2,0.33846117877064963,true
13003,111,random,heldout_after,false,0.7546850894303081,true,3,1,2,0.5447244260198219,true
13003,111,precision_blind,heldout_after,false,0.7352428673572182,true,1,2,2,0.32827961114105514,true
13003,112,full,heldout_after,false,0.013219845241279733,true,3,2,2,0.33789822863563085,true
13003,112,factorized_replay,heldout_after,false,0.47765558412581316,true,3,2,2,0.3370398822224255,true
13003,112,random,heldout_after,false,0.21651892988904797,true,2,1,2,0.546497995362643,true
13003,112,precision_blind,heldout_after,false,0.5886607767952992,false,1,3,2,0.3272399239177912,true
13003,113,full,heldout_after,false,0.011295939659606409,true,3,2,2,0.33870536287615216,true
13003,113,factorized_replay,heldout_after,false,0.47889701321987005,true,3,2,2,0.3378336795322085,true
13003,113,random,heldout_after,false,0.01736830015454,true,3,2,2,0.5468621521921521,true
13003,113,precision_blind,heldout_after,false,0.47754697573629257,true,1,2,2,0.32709388609029194,true
13003,114,full,heldout_after,false,0.8104538719153439,true,3,2,2,0.3381858091033885,true
13003,114,factorized_replay,heldout_after,false,0.6402623951047591,true,3,2,2,0.33731038213196973,true
13003,114,random,heldout_after,false,0.24474563117284454,false,1,3,2,0.5447879953558975,true
13003,114,precision_blind,heldout_after,false,0.30496587518969326,false,1,3,2,0.32798045753558364,true
13003,115,full,heldout_after,false,0.018068818811512108,true,3,2,2,0.3380144798867157,true
13003,115,factorized_replay,heldout_after,false,0.4796677823848928,true,3,2,2,0.337141650777739,true
13003,115,random,heldout_after,false,0.04644146866466843,true,1,2,2,0.5438071003567574,true
13003,115,precision_blind,heldout_after,false,0.049573204541410745,true,1,2,2,0.327220004097255,true
13003,116,full,heldout_after,false,0.8104154250833753,true,3,2,2,0.33747639798002327,true
13003,116,factorized_replay,heldout_after,false,0.6402490488990357,true,3,2,2,0.33659109534184695,true
13003,116,random,heldout_after,false,0.8103198804029897,true,2,3,2,0.542856785832128,true
13003,116,precision_blind,heldout_after,false,0.7517761642360326,true,1,2,2,0.32698025649792567,true
13003,117,full,heldout_after,true,0.6565686819195048,false,3,2,2,0.3381221977602125,true
13003,117,factorized_replay,heldout_after,true,0.32149474034891024,true,3,2,2,0.3372363765003345,true
13003,117,random,heldout_after,true,0.6354179544154448,false,1,2,2,0.5416396133344219,true
13003,117,precision_blind,heldout_after,true,0.6233024375518176,false,1,2,2,0.32675648658042145,true
13003,118,full,heldout_after,false,0.8103975780300813,true,3,2,2,0.3375784882338152,true
13003,118,factorized_replay,heldout_after,false,0.6402428157487297,true,3,2,2,0.3367005409212876,true
13003,118,random,heldout_after,false,0.8102945412560902,true,3,2,2,0.5412609737337453,true
13003,118,precision_blind,heldout_after,false,0.7895260821731526,true,3,1,2,0.3261734522094782,true
13003,119,full,heldout_after,false,0.7847783390276689,true,3,2,2,0.3392548845145508,true
13003,119,factorized_replay,heldout_after,false,0.6313894947321597,true,3,2,2,0.33837032342227547,true
13003,119,random,heldout_after,false,0.7704229071732772,true,1,2,2,0.542131063048183,true
13003,119,precision_blind,heldout_after,false,0.7775112779021998,true,1,2,2,0.3265608543404912,true
13003,120,full,heldout_after,false,0.06816436957659584,true,3,2,2,0.33906809204553556,true
13003,120,factorized_replay,heldout_after,false,0.48547256790275256,true,3,2,2,0.3382181558605782,true
13003,120,random,heldout_after,false,0.10318947111772082,true,3,2,2,0.5415578640063546,true
13003,120,precision_blind,heldout_after,false,0.3521372852788618,true,1,2,2,0.32648902451815737,true
13003,121,full,heldout_after,false,0.8104587113806477,true,3,2,2,0.3386479665521691,true
13003,121,factorized_replay,heldout_after,false,0.6402640680688461,true,3,2,2,0.3377416100658115,true
13003,121,random,heldout_after,false,0.7793325127816737,true,2,1,2,0.5394942212465608,true
13003,121,precision_blind,heldout_after,false,0.7688800713043147,true,1,2,2,0.32570851116193217,true
13003,122,full,heldout_after,false,0.6146728374773792,true,3,2,2,0.33961774515322296,true
13003,122,factorized_replay,heldout_after,false,0.582055473629622,true,3,2,2,0.3387089535698874,true
13003,122,random,heldout_after,false,0.4381681312310983,false,1,2,2,0.5396402982044562,true
13003,122,precision_blind,heldout_after,false,0.44744088095111256,false,2,1,2,0.3274639606200923,true
13003,123,full,heldout_after,false,0.657565369379055,true,3,2,2,0.34105529836905984,true
13003,123,factorized_replay,heldout_after,false,0.3210273159406045,false,3,2,2,0.3401566996507667,true
13003,123,random,heldout_after,false,0.6573067365547511,true,2,3,2,0.5405531628187229,true
13003,123,precision_blind,heldout_after,false,0.4712182154700477,false,1,2,2,0.3278166106537882,true
13003,124,full,heldout_after,false,0.8101715898655882,true,3,2,2,0.34008321716990036,true
13003,124,factorized_replay,heldout_after,false,0.6401642585803693,true,3,2,2,0.3391887052186699,true
13003,124,random,heldout_after,false,0.5134287702773962,true,1,3,2,0.5406056384289792,true
13003,124,precision_blind,heldout_after,false,0.5244395088249578,true,1,2,2,0.32926406352587534,true
13003,125,full,heldout_after,false,0.657579453322215,true,3,2,2,0.3390347084980076,true
13003,125,factorized_replay,heldout_after,false,0.3210207251186972,false,3,2,2,0.3381457516218117,true
13003,125,random,heldout_after,false,0.610990586295162,true,2,1,2,0.5408630815764496,true
13003,125,precision_blind,heldout_after,false,0.5930394523490453,true,1,2,2,0.32839382147747603,true
13003,126,full,heldout_after,false,0.6576315057020555,false,3,2,2,0.33851245028859533,true
13003,126,factorized_replay,heldout_after,false,0.3209964792386964,true,3,2,2,0.3376286908484514,true
13003,126,random,heldout_after,false,0.6575136859960592,false,2,3,2,0.5401133749927874,true
13003,126,precision_blind,heldout_after,false,0.2567535200514007,true,2,1,2,0.3279565027457365,true
13003,127,full,heldout_after,false,0.018684218467299823,true,3,2,2,0.3391192465880898,true
13003,127,factorized_replay,heldout_after,false,0.47974375828019566,true,3,2,2,0.3382356775598223,true
13003,127,random,heldout_after,false,0.028104812436327193,true,3,2,2,0.5386804112091031,true
