arm,omega,kappa,n_seeds,mean_potential_aversive_count,mean_delivered_aversive_count,mean_suppressed_aversive_count,mean_exposure_rate,mean_successful_relief_action_count,mean_policy_approach_count,mean_policy_flee_count,mean_policy_appease_count,mean_policy_attenuate_count,potential_after_approach_count,exposed_after_approach_count,exposure_rate_after_approach,potential_after_flee_count,exposed_after_flee_count,exposure_rate_after_flee,potential_after_appease_count,exposed_after_appease_count,exposure_rate_after_appease,potential_after_attenuate_count,exposed_after_attenuate_count,exposure_rate_after_attenuate,exposure_accounting_error
closed_loop,1.6,0.7,10,115.7,43.4,72.3,0.3755309045583103,41.7,0.0,200.0,0.0,0.0,0,0,0.0,1152,429,0.3723958333333333,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,1.6,0.8,10,115.7,42.6,73.1,0.3687407082092086,41.8,0.0,200.0,0.0,0.0,0,0,0.0,1152,421,0.3654513888888889,0,0,0.0,0,0,0.0,0.0
closed_loop,1.6,0.9,10,115.7,42.6,73.1,0.3687407082092086,41.8,0.0,200.0,0.0,0.0,0,0,0.0,1152,421,0.3654513888888889,0,0,0.0,0,0,0.0,0.0
closed_loop,1.6,1.0,10,115.7,42.6,73.1,0.3687407082092086,41.8,0.0,200.0,0.0,0.0,0,0,0.0,1152,421,0.3654513888888889,0,0,0.0,0,0,0.0,0.0
closed_loop,1.6,1.1,10,115.7,42.6,73.1,0.3687407082092086,41.8,0.0,200.0,0.0,0.0,0,0,0.0,1152,421,0.3654513888888889,0,0,0.0,0,0,0.0,0.0
closed_loop,1.6,1.2,10,115.7,42.6,73.1,0.3687407082092086,41.8,0.0,200.0,0.0,0.0,0,0,0.0,1152,421,0.3654513888888889,0,0,0.0,0,0,0.0,0.0
closed_loop,1.6,1.3,10,115.7,42.6,73.1,0.3687407082092086,41.8,0.0,200.0,0.0,0.0,0,0,0.0,1152,421,0.3654513888888889,0,0,0.0,0,0,0.0,0.0
closed_loop,1.6,1.4,10,115.7,42.6,73.1,0.3687407082092086,41.8,0.0,200.0,0.0,0.0,0,0,0.0,1152,421,0.3654513888888889,0,0,0.0,0,0,0.0,0.0
closed_loop,1.8,0.0,10,127.9,115.8,12.1,0.9057922106926307,9.0,18.5,37.8,107.8,35.9,110,102,0.9272727272727272,232,199,0.8577586206896551,705,625,0.8865248226950354,226,226,1.0,8.881784197001252e-15
closed_loop,1.8,0.1,10,127.9,89.7,38.2,0.7024362434194059,22.5,17.0,100.8,62.0,20.2,102,94,0.9215686274509803,647,375,0.5795981452859351,393,291,0.7404580152671756,131,131,1.0,0.0
closed_loop,1.8,0.2,10,127.9,69.3,58.6,0.5434270317754915,33.5,0.0,139.3,60.7,0.0,0,0,0.0,889,428,0.4814398200224972,384,259,0.6744791666666666,0,0,0.0,7.105427357601002e-15
closed_loop,1.8,0.3,10,127.9,60.3,67.6,0.4735817564774639,37.8,0.0,159.8,40.2,0.0,0,0,0.0,1028,433,0.42120622568093385,245,164,0.6693877551020408,0,0,0.0,1.4210854715202004e-14
closed_loop,1.8,0.4,10,127.9,55.5,72.4,0.43590100908035956,39.6,0.0,160.3,39.7,0.0,0,0,0.0,1030,401,0.38932038834951455,243,148,0.6090534979423868,0,0,0.0,0.0
closed_loop,1.8,0.5,10,127.9,52.9,75.0,0.41554754749969713,41.2,0.0,160.3,39.7,0.0,0,0,0.0,1030,381,0.3699029126213592,243,142,0.5843621399176955,0,0,0.0,0.0
closed_loop,1.8,0.6,10,127.9,49.6,78.3,0.3892563971431857,42.6,0.0,180.2,19.8,0.0,0,0,0.0,1154,420,0.36395147313691506,119,70,0.5882352941176471,0,0,0.0,1.4210854715202004e-14
closed_loop,1.8,0.7,10,127.9,44.9,83.0,0.35126482715288687,43.0,0.0,200.0,0.0,0.0,0,0,0.0,1273,443,0.3479968578161822,0,0,0.0,0,0,0.0,0.0
closed_loop,1.8,0.8,10,127.9,44.4,83.5,0.3474939495772685,43.4,0.0,200.0,0.0,0.0,0,0,0.0,1273,438,0.3440691280439906,0,0,0.0,0,0,0.0,0.0
closed_loop,1.8,0.9,10,127.9,44.4,83.5,0.3474939495772685,43.4,0.0,200.0,0.0,0.0,0,0,0.0,1273,438,0.3440691280439906,0,0,0.0,0,0,0.0,0.0
closed_loop,1.8,1.0,10,127.9,44.4,83.5,0.3474939495772685,43.4,0.0,200.0,0.0,0.0,0,0,0.0,1273,438,0.3440691280439906,0,0,0.0,0,0,0.0,0.0
closed_loop,1.8,1.1,10,127.9,44.4,83.5,0.3474939495772685,43.4,0.0,200.0,0.0,0.0,0,0,0.0,1273,438,0.3440691280439906,0,0,0.0,0,0,0.0,0.0
closed_loop,1.8,1.2,10,127.9,44.4,83.5,0.3474939495772685,43.4,0.0,200.0,0.0,0.0,0,0,0.0,1273,438,0.3440691280439906,0,0,0.0,0,0,0.0,0.0
closed_loop,1.8,1.3,10,127.9,44.4,83.5,0.3474939495772685,43.4,0.0,200.0,0.0,0.0,0,0,0.0,1273,438,0.3440691280439906,0,0,0.0,0,0,0.0,0.0
closed_loop,1.8,1.4,10,127.9,44.4,83.5,0.3474939495772685,43.4,0.0,200.0,0.0,0.0,0,0,0.0,1273,438,0.3440691280439906,0,0,0.0,0,0,0.0,0.0
closed_loop,2.0,0.0,10,141.9,122.0,19.9,0.8593917042785504,12.3,1.5,61.5,135.3,1.7,11,11,1.0,423,347,0.8203309692671394,968,845,0.8729338842975206,10,10,1.0,7.105427357601002e-15
closed_loop,2.0,0.1,10,141.9,94.7,47.2,0.6683307325780523,28.4,1.5,76.3,120.7,1.5,10,8,0.8,543,319,0.5874769797421732,850,604,0.7105882352941176,9,9,1.0,0.0
closed_loop,2.0,0.2,10,141.9,74.9,67.0,0.5288819869933612,36.2,0.0,139.4,60.6,0.0,0,0,0.0,986,471,0.4776876267748479,426,271,0.636150234741784,0,0,0.0,0.0
closed_loop,2.0,0.3,10,141.9,63.7,78.2,0.44985312086852103,40.4,0.0,160.3,39.7,0.0,0,0,0.0,1137,471,0.41424802110817943,275,159,0.5781818181818181,0,0,0.0,0.0
closed_loop,2.0,0.4,10,141.9,58.3,83.6,0.4119668211459917,42.7,0.0,160.3,39.7,0.0,0,0,0.0,1137,424,0.3729111697449428,275,152,0.5527272727272727,0,0,0.0,1.4210854715202004e-14
closed_loop,2.0,0.5,10,141.9,56.0,85.9,0.39566905057390767,43.6,0.0,160.3,39.7,0.0,0,0,0.0,1137,406,0.357080035180299,275,147,0.5345454545454545,0,0,0.0,0.0
closed_loop,2.0,0.6,10,141.9,51.2,90.7,0.3615354866949799,44.7,0.0,180.2,19.8,0.0,0,0,0.0,1275,436,0.3419607843137255,137,69,0.5036496350364964,0,0,0.0,0.0
closed_loop,2.0,0.7,10,141.9,47.4,94.5,0.33433410538838654,45.0,0.0,200.0,0.0,0.0,0,0,0.0,1412,467,0.3307365439093484,0,0,0.0,0,0,0.0,0.0
closed_loop,2.0,0.8,10,141.9,46.6,95.3,0.328675043346072,45.2,0.0,200.0,0.0,0.0,0,0,0.0,1412,459,0.32507082152974504,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.0,0.9,10,141.9,46.6,95.3,0.328675043346072,45.2,0.0,200.0,0.0,0.0,0,0,0.0,1412,459,0.32507082152974504,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.0,1.0,10,141.9,46.6,95.3,0.328675043346072,45.2,0.0,200.0,0.0,0.0,0,0,0.0,1412,459,0.32507082152974504,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.0,1.1,10,141.9,46.6,95.3,0.328675043346072,45.2,0.0,200.0,0.0,0.0,0,0,0.0,1412,459,0.32507082152974504,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.0,1.2,10,141.9,46.6,95.3,0.328675043346072,45.2,0.0,200.0,0.0,0.0,0,0,0.0,1412,459,0.32507082152974504,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.0,1.3,10,141.9,46.6,95.3,0.328675043346072,45.2,0.0,200.0,0.0,0.0,0,0,0.0,1412,459,0.32507082152974504,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.0,1.4,10,141.9,46.6,95.3,0.328675043346072,45.2,0.0,200.0,0.0,0.0,0,0,0.0,1412,459,0.32507082152974504,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.2,0.0,10,153.0,133.1,19.9,0.8701358904345071,12.2,39.3,90.1,43.8,26.8,297,270,0.9090909090909091,684,551,0.8055555555555556,339,300,0.8849557522123894,202,202,1.0,7.105427357601002e-15
closed_loop,2.2,0.1,10,153.0,95.5,57.5,0.6252392380677343,28.8,1.5,116.0,64.6,17.9,11,9,0.8181818181818182,887,474,0.5343855693348365,491,331,0.6741344195519349,133,133,1.0,0.0
closed_loop,2.2,0.2,10,153.0,71.5,81.5,0.46708470378613454,38.9,0.0,159.5,40.5,0.0,0,0,0.0,1212,520,0.429042904290429,310,187,0.603225806451613,0,0,0.0,0.0
closed_loop,2.2,0.3,10,153.0,63.0,90.0,0.4116202811955601,41.9,0.0,180.1,19.9,0.0,0,0,0.0,1368,534,0.39035087719298245,154,88,0.5714285714285714,0,0,0.0,0.0
closed_loop,2.2,0.4,10,153.0,58.9,94.1,0.3848528150993086,43.8,0.0,180.1,19.9,0.0,0,0,0.0,1368,498,0.36403508771929827,154,83,0.538961038961039,0,0,0.0,0.0
closed_loop,2.2,0.5,10,153.0,55.8,97.2,0.3646584483059627,45.0,0.0,180.1,19.9,0.0,0,0,0.0,1368,469,0.3428362573099415,154,81,0.525974025974026,0,0,0.0,0.0
closed_loop,2.2,0.6,10,153.0,50.1,102.9,0.32764044983753104,45.8,0.0,200.0,0.0,0.0,0,0,0.0,1522,493,0.32391590013140603,0,0,0.0,0,0,0.0,0.0
closed_loop,2.2,0.7,10,153.0,48.8,104.2,0.3191482486285629,46.4,0.0,200.0,0.0,0.0,0,0,0.0,1522,480,0.31537450722733246,0,0,0.0,0,0,0.0,0.0
closed_loop,2.2,0.8,10,153.0,47.9,105.1,0.31324501653607817,46.7,0.0,200.0,0.0,0.0,0,0,0.0,1522,471,0.30946123521681995,0,0,0.0,0,0,0.0,0.0
closed_loop,2.2,0.9,10,153.0,47.9,105.1,0.31324501653607817,46.7,0.0,200.0,0.0,0.0,0,0,0.0,1522,471,0.30946123521681995,0,0,0.0,0,0,0.0,0.0
closed_loop,2.2,1.0,10,153.0,47.9,105.1,0.31324501653607817,46.7,0.0,200.0,0.0,0.0,0,0,0.0,1522,471,0.30946123521681995,0,0,0.0,0,0,0.0,0.0
closed_loop,2.2,1.1,10,153.0,47.9,105.1,0.31324501653607817,46.7,0.0,200.0,0.0,0.0,0,0,0.0,1522,471,0.30946123521681995,0,0,0.0,0,0,0.0,0.0
closed_loop,2.2,1.2,10,153.0,47.9,105.1,0.31324501653607817,46.7,0.0,200.0,0.0,0.0,0,0,0.0,1522,471,0.30946123521681995,0,0,0.0,0,0,0.0,0.0
closed_loop,2.2,1.3,10,153.0,47.9,105.1,0.31324501653607817,46.7,0.0,200.0,0.0,0.0,0,0,0.0,1522,471,0.30946123521681995,0,0,0.0,0,0,0.0,0.0
closed_loop,2.2,1.4,10,153.0,47.9,105.1,0.31324501653607817,46.7,0.0,200.0,0.0,0.0,0,0,0.0,1522,471,0.30946123521681995,0,0,0.0,0,0,0.0,0.0
closed_loop,2.4,0.0,10,164.9,144.5,20.4,0.8762985047434515,10.9,21.0,84.8,52.8,41.4,171,157,0.9181286549707602,692,566,0.8179190751445087,440,376,0.8545454545454545,338,338,1.0,7.105427357601002e-15
closed_loop,2.4,0.1,10,164.9,96.7,68.2,0.586223546808648,31.3,1.3,133.7,65.0,0.0,11,9,0.8181818181818182,1094,579,0.5292504570383912,536,371,0.6921641791044776,0,0,0.0,0.0
closed_loop,2.4,0.2,10,164.9,77.1,87.8,0.46705005486889356,38.6,0.0,158.7,41.3,0.0,0,0,0.0,1294,553,0.4273570324574961,347,210,0.6051873198847262,0,0,0.0,1.4210854715202004e-14
closed_loop,2.4,0.3,10,164.9,65.5,99.4,0.3969612228319904,42.1,0.0,180.1,19.9,0.0,0,0,0.0,1474,551,0.37381275440976935,167,96,0.5748502994011976,0,0,0.0,0.0
closed_loop,2.4,0.4,10,164.9,60.4,104.5,0.3659811768561503,44.5,0.0,180.1,19.9,0.0,0,0,0.0,1474,506,0.34328358208955223,167,90,0.5389221556886228,0,0,0.0,0.0
closed_loop,2.4,0.5,10,164.9,57.5,107.4,0.3485413350726198,45.7,0.0,180.1,19.9,0.0,0,0,0.0,1474,483,0.3276797829036635,167,84,0.5029940119760479,0,0,0.0,0.0
closed_loop,2.4,0.6,10,164.9,51.2,113.7,0.3108371457512986,46.1,0.0,200.0,0.0,0.0,0,0,0.0,1641,504,0.3071297989031079,0,0,0.0,0,0,0.0,0.0
closed_loop,2.4,0.7,10,164.9,50.0,114.9,0.30350113850674126,47.0,0.0,200.0,0.0,0.0,0,0,0.0,1641,492,0.29981718464351004,0,0,0.0,0,0,0.0,0.0
closed_loop,2.4,0.8,10,164.9,48.6,116.3,0.29502209715753597,47.4,0.0,200.0,0.0,0.0,0,0,0.0,1641,478,0.29128580134064597,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.4,0.9,10,164.9,48.6,116.3,0.29502209715753597,47.4,0.0,200.0,0.0,0.0,0,0,0.0,1641,478,0.29128580134064597,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.4,1.0,10,164.9,48.6,116.3,0.29502209715753597,47.4,0.0,200.0,0.0,0.0,0,0,0.0,1641,478,0.29128580134064597,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.4,1.1,10,164.9,48.6,116.3,0.29502209715753597,47.4,0.0,200.0,0.0,0.0,0,0,0.0,1641,478,0.29128580134064597,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.4,1.2,10,164.9,48.6,116.3,0.29502209715753597,47.4,0.0,200.0,0.0,0.0,0,0,0.0,1641,478,0.29128580134064597,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.4,1.3,10,164.9,48.6,116.3,0.29502209715753597,47.4,0.0,200.0,0.0,0.0,0,0,0.0,1641,478,0.29128580134064597,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.4,1.4,10,164.9,48.6,116.3,0.29502209715753597,47.4,0.0,200.0,0.0,0.0,0,0,0.0,1641,478,0.29128580134064597,0,0,0.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.6,0.0,10,175.2,150.0,25.2,0.8550920127327373,11.2,1.1,93.9,64.5,40.5,11,11,1.0,807,649,0.8042131350681536,566,472,0.833922261484099,358,358,1.0,-1.0658141036401503e-14
closed_loop,2.6,0.1,10,175.2,106.6,68.6,0.6086747343190851,32.1,0.3,99.9,99.8,0.0,3,3,1.0,871,468,0.5373134328358209,868,585,0.673963133640553,0,0,0.0,0.0
closed_loop,2.6,0.2,10,175.2,84.8,90.4,0.48387637381704424,40.5,0.0,121.5,78.5,0.0,0,0,0.0,1056,440,0.4166666666666667,686,398,0.5801749271137027,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,0.3,10,175.2,67.5,107.7,0.38487132023032505,43.4,0.0,178.8,21.2,0.0,0,0,0.0,1554,563,0.36229086229086227,188,102,0.5425531914893617,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,0.4,10,175.2,62.0,113.2,0.35365241965359545,45.7,0.0,180.1,19.9,0.0,0,0,0.0,1565,517,0.3303514376996805,177,93,0.5254237288135594,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,0.5,10,175.2,57.6,117.6,0.3285375889396152,47.2,0.0,180.1,19.9,0.0,0,0,0.0,1565,480,0.30670926517571884,177,86,0.4858757062146893,0,0,0.0,0.0
closed_loop,2.6,0.6,10,175.2,52.4,122.8,0.29932585398636685,47.5,0.0,200.0,0.0,0.0,0,0,0.0,1742,514,0.29506314580941445,0,0,0.0,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,0.7,10,175.2,50.5,124.7,0.2883938510666908,48.1,0.0,200.0,0.0,0.0,0,0,0.0,1742,495,0.28415614236509756,0,0,0.0,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,0.8,10,175.2,49.4,125.8,0.28210671402454207,48.4,0.0,200.0,0.0,0.0,0,0,0.0,1742,484,0.27784156142365096,0,0,0.0,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,0.9,10,175.2,49.4,125.8,0.28210671402454207,48.4,0.0,200.0,0.0,0.0,0,0,0.0,1742,484,0.27784156142365096,0,0,0.0,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,1.0,10,175.2,49.4,125.8,0.28210671402454207,48.4,0.0,200.0,0.0,0.0,0,0,0.0,1742,484,0.27784156142365096,0,0,0.0,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,1.1,10,175.2,49.4,125.8,0.28210671402454207,48.4,0.0,200.0,0.0,0.0,0,0,0.0,1742,484,0.27784156142365096,0,0,0.0,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,1.2,10,175.2,49.4,125.8,0.28210671402454207,48.4,0.0,200.0,0.0,0.0,0,0,0.0,1742,484,0.27784156142365096,0,0,0.0,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,1.3,10,175.2,49.4,125.8,0.28210671402454207,48.4,0.0,200.0,0.0,0.0,0,0,0.0,1742,484,0.27784156142365096,0,0,0.0,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.6,1.4,10,175.2,49.4,125.8,0.28210671402454207,48.4,0.0,200.0,0.0,0.0,0,0,0.0,1742,484,0.27784156142365096,0,0,0.0,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.8,0.0,10,188.2,162.5,25.7,0.863348260380271,11.0,0.6,62.9,69.1,67.4,6,6,1.0,587,442,0.7529812606473595,647,535,0.8268933539412674,632,632,1.0,-1.0658141036401503e-14
closed_loop,2.8,0.1,10,188.2,107.2,81.0,0.5702624438513898,33.6,0.4,116.5,83.1,0.0,4,4,1.0,1096,544,0.49635036496350365,772,514,0.6658031088082902,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.8,0.2,10,188.2,86.6,101.6,0.4602707469514069,40.6,0.1,139.8,60.0,0.1,1,1,1.0,1308,517,0.3952599388379205,562,337,0.599644128113879,1,1,1.0,0.0
closed_loop,2.8,0.3,10,188.2,69.8,118.4,0.37094739816153377,44.4,0.0,178.8,21.2,0.0,0,0,0.0,1674,578,0.34528076463560337,198,110,0.5555555555555556,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.8,0.4,10,188.2,63.4,124.8,0.3369588653730328,46.5,0.0,180.1,19.9,0.0,0,0,0.0,1686,529,0.3137603795966785,186,95,0.510752688172043,0,0,0.0,-1.4210854715202004e-14
closed_loop,2.8,0.5,10,188.2,59.9,128.3,0.3183143689724302,48.0,0.0,180.1,19.9,0.0,0,0,0.0,1686,498,0.29537366548042704,186,91,0.489247311827957,0,0,0.0,-2.842170943040401e-14
closed_loop,2.8,0.6,10,188.2,54.1,134.1,0.2874915779317534,48.3,0.0,200.0,0.0,0.0,0,0,0.0,1872,531,0.28365384615384615,0,0,0.0,0,0,0.0,0.0
closed_loop,2.8,0.7,10,188.2,52.0,136.2,0.27631423202644656,49.2,0.0,200.0,0.0,0.0,0,0,0.0,1872,510,0.2724358974358974,0,0,0.0,0,0,0.0,0.0
closed_loop,2.8,0.8,10,188.2,51.1,137.1,0.2715460817525968,49.5,0.0,200.0,0.0,0.0,0,0,0.0,1872,501,0.2676282051282051,0,0,0.0,0,0,0.0,0.0
closed_loop,2.8,0.9,10,188.2,51.1,137.1,0.2715460817525968,49.5,0.0,200.0,0.0,0.0,0,0,0.0,1872,501,0.2676282051282051,0,0,0.0,0,0,0.0,0.0
closed_loop,2.8,1.0,10,188.2,51.1,137.1,0.2715460817525968,49.5,0.0,200.0,0.0,0.0,0,0,0.0,1872,501,0.2676282051282051,0,0,0.0,0,0,0.0,0.0
closed_loop,2.8,1.1,10,188.2,51.1,137.1,0.2715460817525968,49.5,0.0,200.0,0.0,0.0,0,0,0.0,1872,501,0.2676282051282051,0,0,0.0,0,0,0.0,0.0
closed_loop,2.8,1.2,10,188.2,51.1,137.1,0.2715460817525968,49.5,0.0,200.0,0.0,0.0,0,0,0.0,1872,501,0.2676282051282051,0,0,0.0,0,0,0.0,0.0
closed_loop,2.8,1.3,10,188.2,51.1,137.1,0.2715460817525968,49.5,0.0,200.0,0.0,0.0,0,0,0.0,1872,501,0.2676282051282051,0,0,0.0,0,0,0.0,0.0
closed_loop,2.8,1.4,10,188.2,51.1,137.1,0.2715460817525968,49.5,0.0,200.0,0.0,0.0,0,0,0.0,1872,501,0.2676282051282051,0,0,0.0,0,0,0.0,0.0
closed_loop,3.0,0.0,10,193.7,173.9,19.8,0.8980935658762312,9.1,0.6,31.2,68.9,99.3,5,5,1.0,302,222,0.7350993377483444,668,550,0.8233532934131736,952,952,1.0,-1.7763568394002505e-14
closed_loop,3.0,0.1,10,193.7,109.2,84.5,0.5637209298834392,34.5,0.4,115.5,83.9,0.2,3,3,1.0,1115,553,0.4959641255605381,807,524,0.6493184634448576,2,2,1.0,-1.4210854715202004e-14
closed_loop,3.0,0.2,10,193.7,83.7,110.0,0.4319372308999334,41.3,0.1,158.1,41.8,0.0,1,1,1.0,1523,591,0.38804990151017726,403,235,0.5831265508684863,0,0,0.0,-1.4210854715202004e-14
closed_loop,3.0,0.3,10,193.7,70.1,123.6,0.3615932232983842,44.8,0.0,178.8,21.2,0.0,0,0,0.0,1720,577,0.3354651162790698,207,114,0.5507246376811594,0,0,0.0,0.0
closed_loop,3.0,0.4,10,193.7,63.4,130.3,0.3269942262537688,47.0,0.0,180.1,19.9,0.0,0,0,0.0,1732,525,0.3031177829099307,195,99,0.5076923076923077,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,0.5,10,193.7,59.9,133.8,0.3089081892362057,48.2,0.0,180.1,19.9,0.0,0,0,0.0,1732,494,0.2852193995381062,195,95,0.48717948717948717,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,0.6,10,193.7,53.7,140.0,0.27727038754427225,48.8,0.0,200.0,0.0,0.0,0,0,0.0,1927,527,0.2734820965230929,0,0,0.0,0,0,0.0,0.0
closed_loop,3.0,0.7,10,193.7,52.3,141.4,0.27005833103068444,49.5,0.0,200.0,0.0,0.0,0,0,0.0,1927,513,0.2662169174883238,0,0,0.0,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,0.8,10,193.7,51.3,142.4,0.26486574422072595,49.7,0.0,200.0,0.0,0.0,0,0,0.0,1927,503,0.2610275038920602,0,0,0.0,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,0.9,10,193.7,51.3,142.4,0.26486574422072595,49.7,0.0,200.0,0.0,0.0,0,0,0.0,1927,503,0.2610275038920602,0,0,0.0,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,1.0,10,193.7,51.3,142.4,0.26486574422072595,49.7,0.0,200.0,0.0,0.0,0,0,0.0,1927,503,0.2610275038920602,0,0,0.0,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,1.1,10,193.7,51.3,142.4,0.26486574422072595,49.7,0.0,200.0,0.0,0.0,0,0,0.0,1927,503,0.2610275038920602,0,0,0.0,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,1.2,10,193.7,51.3,142.4,0.26486574422072595,49.7,0.0,200.0,0.0,0.0,0,0,0.0,1927,503,0.2610275038920602,0,0,0.0,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,1.3,10,193.7,51.3,142.4,0.26486574422072595,49.7,0.0,200.0,0.0,0.0,0,0,0.0,1927,503,0.2610275038920602,0,0,0.0,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,1.4,10,193.7,51.3,142.4,0.26486574422072595,49.7,0.0,200.0,0.0,0.0,0,0,0.0,1927,503,0.2610275038920602,0,0,0.0,0,0,0.0,-2.842170943040401e-14
