seed,truth,material_redescription,raw_cs_argmax,pi0,pi1,q0,q1,bf,log_bf,recombination_error,T0,p_CRT,Q95,E_null,selective_material_redescription
790630,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,6.592024829209072e-15,0.9999999999999934,1748125633411.5156,28.189565263240226,2.996272867003007e-95,-29.81917821944229,0.982,-17.682185479613597,-12.136992739828692,False
790631,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.370389197926578e-12,0.9999999999986295,8409061890.917827,22.852575757850694,0.0,-20.748805232875608,0.812,-13.137967677569726,-7.610837555305881,False
790632,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,7.625661295349646e-12,0.9999999999923743,1511172229.3468776,21.1361514974256,0.0,-9.708570803837254,0.529,-4.565497121064664,-5.143073682772591,False
790633,cue_local_relearning,True,True,0.011392405063291136,0.9886075949367089,2.1568088056150157e-28,1.0,5.342934223017327e+25,59.2404023068802,0.0,4.733125588590204,0.316,9.139908623977767,-4.406783035387563,False
790634,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.4152811595851252e-11,0.9999999999858472,814233094.3796775,20.51775723970634,0.0,-6.440286072122408,0.941,4.420197619432437,-10.860483691554844,False
790635,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,6.002303644880057e-06,0.9999939976963552,1919.8659536631808,7.560010646784164,0.0,-3.3973377747083937,0.992,7.7864817647300955,-11.183819539438488,False
790636,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.7682610224537512e-13,0.9999999999998233,65169606939.77518,24.900259045966315,0.0,-10.227975927453283,0.853,-1.7397891157201137,-8.488186811733168,False
790637,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.2336066218686877e-12,0.9999999999987664,9341460539.953287,22.957728451689242,0.0,-23.44568353864139,0.981,-11.515084262063814,-11.930599276577576,False
790638,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,7.857968098520162e-12,0.9999999999921421,1466497119.2877722,21.106142482034656,0.0,-2.8805587518197022,0.542,2.424170867973398,-5.3047296197931,False
790639,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.020256832224776e-12,0.9999999999979797,5704070589.53591,22.464445895426415,0.0,-7.712775926072708,0.842,1.5473168205215593,-9.260092746594268,False
790640,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,3.585908699699145e-14,0.9999999999999641,321360317427.82465,26.495828814760905,0.0,-4.647497380337854,0.926,6.480762158646833,-11.128259538984686,False
790641,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.2151732863486139e-17,1.0,948316401412374.4,34.48570931926328,0.0,-5.484045659424269,0.963,6.705670391964331,-12.1897160513886,False
790642,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.59895524172987e-06,0.9999984010447582,7206.9992038662485,8.882807944457701,0.0,-14.527590614793516,0.981,-4.27507654037471,-10.252514074418805,False
790643,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,7.135263560371866e-17,1.0,161503320550433.38,32.71554681906369,0.0,-21.891792066354657,0.75,-14.54197746720377,-7.349814599150887,False
790644,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,0.05315900938017763,0.9468409906198224,0.2052540085130595,-1.5835070009350218,0.0,0.21144631172514372,0.761,4.730802200519851,-4.519355888794707,False
790645,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,9.876906688759292e-07,0.9999990123093312,11667.292768192065,9.364544716208515,0.0,-14.479979614992796,1.0,0.7026657209772289,-15.182645335970026,False
790646,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,4.876981269760807e-17,1.0,236287304433113.1,33.09606957219952,0.0,-0.36986783679759316,0.378,4.157447873892244,-4.527315710689837,False
790647,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.296882720531532e-15,0.9999999999999987,8885682103392.201,29.815462344807074,0.0,-13.563972021029132,0.994,0.8164948862765177,-14.38046690730565,False
790648,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.4575516469155396e-22,1.0,4.689092737680184e+19,45.29435588450831,0.0,-13.0135399877203,0.996,4.424844722636749,-17.43838471035705,False
790649,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.0290528817714964e-08,0.9999999797094712,567934.3032273735,13.24976102768168,0.0,-17.927269643251677,0.996,-4.196432333173059,-13.730837310078618,False
790650,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,6.715602243341953e-13,0.9999999999993285,17159574320.296848,23.565822124189033,0.0,-16.144197439972036,0.999,2.502129841533402,-18.64632728150544,False
790651,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,6.057779765569445e-05,0.9999394222023443,190.2180327833021,5.248170955203381,0.0,-15.206333922778489,0.961,-6.301767506308389,-8.9045664164701,False
790652,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.375076534272175e-14,0.9999999999999762,485192262806.66595,26.90781106748905,0.0,-15.207103134138789,0.999,1.9190893914826472,-17.126192525621438,False
790653,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.701294631676958e-19,1.0,4.265986925266167e+16,38.292035043079565,2.698802673467014e-79,-3.465347749068102,0.804,4.858437151520683,-8.323784900588784,False
790654,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.3494675970485979e-15,0.9999999999999986,8539432591956.177,29.77571568029878,0.0,-16.661465386729514,0.65,-9.840005303867626,-6.821460082861888,False
790655,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.5804011980085376e-23,1.0,7.291621643002177e+20,48.03842782876343,0.0,-9.782879278742037,0.934,2.690975452793248,-12.473854731535285,False
790656,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,6.563021924489648e-06,0.9999934369780755,1755.8393195079036,7.47070226631125,0.0,-25.757013608240637,1.0,-7.0208363768429,-18.736177231397736,False
790657,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.070924371766826e-14,0.9999999999999892,1076050548836.941,27.70431855503768,0.0,-6.118849035485714,0.568,-0.5741861243648827,-5.544662911120831,False
790658,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.732810283947098e-16,0.9999999999999998,42167901839792.25,31.372680427642287,0.0,-7.673808391658679,0.948,5.070274795519162,-12.744083187177841,False
790659,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,9.405856785185928e-20,1.0,1.2251608591548208e+17,39.34701872987036,0.0,-14.501831976020188,0.973,-2.8243727231399767,-11.677459252880212,False
790660,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.1793296009298844e-15,0.9999999999999988,9771388398068.979,29.910479680184558,0.0,-10.615304390395956,0.984,3.415211508803477,-14.030515899199433,False
790661,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.683268159918092e-15,0.9999999999999983,6846020054574.295,29.55468858541792,0.0,-11.655536709710734,0.836,-3.226919292349213,-8.428617417361522,False
790662,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,5.811796441195218e-13,0.9999999999994189,19828099102.605625,23.71036591520631,0.0,-7.481879296855788,0.928,2.98738180769557,-10.469261104551357,False
790663,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.510834589857458e-10,0.9999999997489165,45895845.244773515,17.641885153390753,0.0,-25.92150814874124,0.588,-20.817100650916853,-5.104407497824386,False
790664,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,5.669779557647617e-18,1.0,2032475418639872.8,35.248030863127255,0.0,-18.802273521753985,0.988,-5.617313987562465,-13.18495953419152,False
790665,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.473056620043725e-11,0.9999999999852696,782297667.5203286,20.47774587508411,0.0,-22.31673660544981,0.988,-10.22218293240339,-12.094553673046422,False
790666,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.0274546969807546e-20,1.0,5.683820011952151e+17,40.88157012489548,0.0,-11.973098827137363,0.862,-2.6171539320502566,-9.355944895087106,False
790667,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,4.7685398535920695e-12,0.9999999999952315,2416607165.669393,21.60563039573946,0.0,-14.695554191271336,1.0,3.1212001114183137,-17.81675430268965,False
790668,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.1559077466494288e-22,1.0,5.345167295741211e+19,45.425309610357914,0.0,-9.16006087847814,0.929,1.7700014019762265,-10.930062280454367,False
790669,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,7.458585571653965e-07,0.9999992541414429,15450.220251919969,9.645378538011979,0.0,-15.528224656854531,0.982,-5.072045085449016,-10.456179571405515,False
790670,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,8.126667669103311e-19,1.0,1.4180089612667956e+16,37.19061523564688,0.0,-12.434225753418707,0.991,2.39193253698236,-14.826158290401066,False
790671,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.0078151714425583e-11,0.9999999999799217,573941652.7824525,20.16803829891232,0.0,-15.949194118124952,0.981,-3.193243996605058,-12.755950121519895,False
790672,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,3.5712027421733697e-12,0.9999999999964287,3226836562.342943,21.894768101799315,0.0,-23.997845436187983,1.0,-7.0879102733734305,-16.909935162814552,False
790673,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.4924674701687813e-08,0.9999999750753253,462340.52924354066,13.044056974841277,0.0,-15.947121270958357,1.0,-1.6852489524150716,-14.261872318543286,False
790674,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.034683314155885e-17,1.0,566362711083927.9,33.97025582119015,0.0,-10.519058732174763,0.726,-2.9088987615644424,-7.6101599706103205,False
790675,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.0145815620171624e-10,0.9999999998985419,113580691.88587815,18.548024084012177,0.0,-11.52034865285465,0.735,-4.305847549370891,-7.21450110348376,False
790676,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.928711779741108e-10,0.9999999998071288,59748105.957800664,17.90564804882242,0.0,-14.2681324703506,0.976,-2.644675271751555,-11.623457198599045,False
790677,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,5.099659617190933e-14,0.999999999999949,225969740042.6245,26.14366693363744,0.0,-9.406541051026972,0.542,-3.4474719750872254,-5.959069075939746,False
790678,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.0161474122870018e-12,0.9999999999989838,11340566772.765764,23.151652113958768,0.0,-5.802361970279087,0.965,5.537053467252399,-11.339415437531486,False
790679,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,6.6779654259558495e-16,0.9999999999999993,17256285178170.418,30.47919755119841,0.0,-16.098588929441956,0.975,-3.264531714761138,-12.834057214680819,False
790680,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,0.00011389715463523983,0.9998861028453647,101.16473147814979,4.616750192931681,0.0,-20.55205302831092,0.992,-9.061151061015757,-11.490901967295162,False
790681,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.4569782563787432e-17,1.0,790930649072778.6,34.304231404849716,0.0,-11.734312855842756,0.719,-4.17358374692148,-7.560729108921276,False
790682,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.937647439188422e-09,0.9999999970623527,3922760.5710767955,15.182306191230454,0.0,-19.131826846317534,0.74,-12.268065660630754,-6.86376118568678,False
790683,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.057015001554305e-07,0.9999997942984998,56021.39605631632,10.93348896918042,0.0,-18.387174577060303,0.956,-8.094818271467151,-10.292356305593152,False
790684,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,9.869121848240587e-16,0.999999999999999,11676507552776.85,30.088600037723566,0.0,-11.3597027093097,0.93,0.07599150214457007,-11.435694211454269,False
790685,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,6.933995547863757e-16,0.9999999999999993,16619115920222.766,30.44157471021194,0.0,-11.004195994042677,0.827,-3.198019901314191,-7.806176092728486,False
790686,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.0867003900518164e-17,1.0,1060429138106421.2,34.597450068376325,0.0,-10.456271397231635,0.986,3.811861974198477,-14.268133371430112,False
790687,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.3150435466836362e-17,1.0,497774117317734.0,33.841167510371555,0.0,-7.636599170073086,0.067,-7.259614064246885,-0.3769851058262006,False
790688,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.7044026785757676e-17,1.0,426108422067323.8,33.68571494171039,0.0,-10.234881222722267,0.77,-1.7377123213708938,-8.497168901351372,False
790689,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.5925605373179137e-22,1.0,4.44490588132892e+19,45.240875461574326,0.0,-12.151697656867455,0.968,-0.4556941523076523,-11.696003504559803,False
790690,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.4919135786672087e-16,0.9999999999999998,77240985971320.28,31.977951338442608,0.0,-20.78046578674222,0.99,-7.123721687737691,-13.656744099004527,False
790691,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.4062215134571002e-16,0.9999999999999999,81947882817518.89,32.037104585733026,0.0,-19.853498262809534,0.85,-11.62259001458955,-8.230908248219984,False
790692,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,5.796678205227106e-14,0.999999999999942,198798124926.67795,26.015555699166043,0.0,-18.328089904397853,0.999,-0.8975858113245543,-17.4305040930733,False
790693,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,3.152628777098559e-16,0.9999999999999997,36552630819513.05,31.229774278180045,0.0,-19.812045568804848,0.983,-7.521274310331667,-12.290771258473182,False
790694,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,5.097757624534878e-15,0.9999999999999949,2260540502075.5557,28.44662506082892,0.0,-19.019293161108216,0.999,-1.535417518056642,-17.483875643051572,False
790695,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,8.096069683328417e-17,1.0,142336813179306.34,32.58921728875676,0.0,-8.654114003128553,0.991,6.873782082214926,-15.527896085343478,False
790696,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,5.454655209078545e-13,0.9999999999994545,21126335466.336464,23.773786225532888,0.0,-8.67509814918317,0.911,2.043109878166369,-10.718208027349538,False
790697,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.3441689460416029e-16,0.9999999999999999,85730946351359.75,32.08223497730038,0.0,-19.253556245941148,0.787,-11.624771533106326,-7.628784712834822,False
790698,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.195928521525581e-17,1.0,963576616211600.6,34.501673119263565,0.0,-12.474612647263518,0.931,-2.188996079262675,-10.285616568000844,False
790699,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.2778814868484044e-19,1.0,5.058949575102502e+16,38.46252035580026,0.0,-10.563287445767658,0.951,0.8775956382526656,-11.440883084020324,False
790700,context_split,True,True,0.011392405063291136,0.9886075949367089,7.26956616600635e-22,1.0,1.5851960511635788e+19,44.20982485815279,0.0,13.531624305669132,0.06,13.869205441879297,-0.33758113621016506,False
790701,context_split,True,True,0.011392405063291136,0.9886075949367089,8.548475106138746e-25,1.0,1.3480401401356734e+22,50.9555238354645,0.0,16.306752750662845,0.003,11.45101335102602,4.855739399636825,True
790702,context_split,True,True,0.011392405063291136,0.9886075949367089,9.488792327060614e-24,1.0,1.2144525017332056e+21,48.54858031225219,0.0,15.766327261795615,0.011,12.937775147587915,2.8285521142076995,True
790703,context_split,True,True,0.011392405063291136,0.9886075949367089,2.0558434978373316e-05,0.9999794415650216,560.5217850077602,6.328868108853715,0.0,8.508763081730542,0.001,5.501047733164285,3.0077153485662578,True
790704,context_split,True,True,0.011392405063291136,0.9886075949367089,5.1365246045456455e-21,1.0,2.243479486076544e+18,42.25455967657043,0.0,11.467265465574865,0.031,10.34495840895681,1.1223070566180553,True
790705,context_split,False,True,0.011392405063291136,0.9886075949367089,0.008694944281686455,0.9913050557183134,1.3138082762253234,0.27293000091241737,0.0,3.822493745195188,0.001,1.5729425097742222,2.2495512354209657,False
790706,context_split,True,True,0.011392405063291136,0.9886075949367089,2.2710798603387005e-06,0.9999977289201396,5074.08903141443,8.531902286598593,0.0,5.8590303523850045,0.129,7.008855870457614,-1.1498255180726096,False
790707,context_split,True,True,0.011392405063291136,0.9886075949367089,7.876401811245627e-23,1.0,1.4630649700441281e+20,46.43223538971217,0.0,11.369925924827461,0.096,12.736049521925658,-1.3661235970981966,False
790708,context_split,True,True,0.011392405063291136,0.9886075949367089,1.006295076231935e-26,1.0,1.1451598892022763e+24,55.39758650033907,0.0,12.461501984195143,0.074,13.304643012524402,-0.8431410283292582,False
790709,context_split,False,True,0.011392405063291136,0.9886075949367089,0.03865788160363849,0.9613421183963615,0.28657044230993167,-1.2497709011119595,0.0,2.703317024601027,0.272,5.083757976745359,-2.3804409521443315,False
790710,context_split,False,True,0.011392405063291136,0.9886075949367089,0.046953289277726094,0.953046710722274,0.23390507273245506,-1.4528399180151412,0.0,1.3779888671931462,0.053,1.4332328566005836,-0.055243989407437466,False
790711,context_split,False,True,0.011392405063291136,0.9886075949367089,0.009634172754297341,0.9903658272457027,1.184602630051703,0.16940738506061237,0.0,2.957535023269072,0.011,1.8604333545363763,1.0971016687326958,False
790712,context_split,True,True,0.011392405063291136,0.9886075949367089,2.754896512609017e-08,0.9999999724510349,418298.3720011479,12.94395026548188,0.0,12.504774907101776,0.002,8.686747450096638,3.8180274570051385,True
790713,context_split,True,True,0.011392405063291136,0.9886075949367089,9.648549084340213e-17,0.9999999999999999,119434409042171.97,32.41378845830309,0.0,6.454491431043509,0.284,10.593446462788501,-4.138955031744992,False
790714,context_split,False,False,0.011392405063291136,0.9886075949367089,0.2822467144583072,0.7177532855416928,0.02930473305240608,-3.530006238380132,0.0,0.1362626350680598,0.487,2.5294390226450343,-2.3931763875769745,False
790715,context_split,True,True,0.011392405063291136,0.9886075949367089,3.3211096995593765e-18,1.0,3469830455029683.5,35.78288212745376,0.0,8.541086579091528,0.03,7.5392591455569775,1.001827433534551,True
790716,context_split,True,True,0.011392405063291136,0.9886075949367089,4.808498236801146e-15,0.9999999999999952,2396525279312.9326,28.505041003920645,0.0,3.8646304791427744,0.511,10.006967872278155,-6.142337393135381,False
790717,context_split,False,False,0.011392405063291136,0.9886075949367089,0.19142221067569834,0.8085777893243017,0.04867668070194289,-3.0225551992610686,0.0,-1.4483783902079426,0.9,4.212537635889357,-5.6609160260973,False
790718,context_split,False,False,0.011392405063291136,0.9886075949367089,0.5269946109112811,0.473005389088719,0.010343115877601415,-4.571434113168477,0.0,-1.740247470111526,0.812,1.1854501112528875,-2.9256975813644135,False
790719,context_split,True,True,0.011392405063291136,0.9886075949367089,8.76259681584436e-26,1.0,1.3150996014319283e+23,53.23336954415824,0.0,9.063009701855192,0.099,10.720482212697979,-1.657472510842787,False
790720,context_split,True,True,0.011392405063291136,0.9886075949367089,3.3155045949753907e-31,1.0,3.4756964588405404e+28,65.7181774825789,0.0,14.381428148501627,0.017,12.424603840262115,1.9568243082395114,True
790721,context_split,True,True,0.011392405063291136,0.9886075949367089,2.9773845431698883e-09,0.9999999970226155,3870406.1832222776,15.168870016403355,0.0,6.555996580201658,0.397,11.004950723675382,-4.448954143473724,False
790722,context_split,True,True,0.011392405063291136,0.9886075949367089,6.363246206784165e-08,0.9999999363675379,181097.61075186776,12.10679145080749,0.0,5.77073896832896,0.127,7.625872531261632,-1.8551335629326724,False
790723,context_split,True,True,0.011392405063291136,0.9886075949367089,2.2400465440064627e-11,0.9999999999775995,514439649.0599986,20.058588806183245,0.0,11.397445930795,0.085,12.088239859521636,-0.6907939287266363,False
790724,context_split,True,True,0.011392405063291136,0.9886075949367089,3.6318057437388845e-08,0.9999999636819427,317299.1061367782,12.667600160475539,0.0,1.8064224618906146,0.656,5.9851158666909345,-4.17869340480032,False
790725,context_split,True,True,0.011392405063291136,0.9886075949367089,1.574462709430876e-16,0.9999999999999999,73191238579356.98,31.92409683819337,0.0,9.0288619324428,0.067,9.404565273142659,-0.3757033406998591,False
790726,context_split,True,True,0.011392405063291136,0.9886075949367089,7.78119950478199e-11,0.999999999922188,148096544.3958478,18.813374946054587,0.0,5.982794898152531,0.032,5.259361618148691,0.7234332800038406,True
790727,context_split,True,True,0.011392405063291136,0.9886075949367089,9.291071879237585e-30,1.0,1.240296892522938e+27,62.385148291251504,0.0,10.659986832820099,0.075,11.743118264394262,-1.083131431574163,False
790728,context_split,True,True,0.011392405063291136,0.9886075949367089,1.4905721305226233e-18,1.0,7731049939854459.0,36.584021074917004,0.0,10.25148695046038,0.124,12.463403685217754,-2.2119167347573736,False
790729,context_split,True,True,0.011392405063291136,0.9886075949367089,1.1792135396203979e-09,0.9999999988207865,9772350.112386169,16.095067538837704,0.0,11.67011583502562,0.001,7.676497572510102,3.9936182625155174,True
790730,context_split,True,True,0.011392405063291136,0.9886075949367089,9.63672501195814e-33,1.0,1.1958095271708818e+30,69.25637617444855,0.0,7.802572977149107,0.072,8.592172964832642,-0.7895999876835349,False
790731,context_split,True,True,0.011392405063291136,0.9886075949367089,1.1158368837947049e-13,0.9999999999998884,103273943955.27547,25.360650944616808,4.527839539413356e-72,7.672982248065222,0.024,6.270049927721469,1.4029323203437531,True
790732,context_split,True,True,0.011392405063291136,0.9886075949367089,1.280254243565463e-12,0.9999999999987197,9001093054.70277,22.920611857430643,0.0,10.528314934853682,0.004,7.465112144423582,3.0632027904301005,True
790733,context_split,True,True,0.011392405063291136,0.9886075949367089,6.745292112053538e-13,0.9999999999993255,17084045269.77487,23.561410839756753,0.0,4.366433905241238,0.417,8.878117248167069,-4.5116833429258305,False
790734,context_split,True,True,0.011392405063291136,0.9886075949367089,9.576210165102723e-19,1.0,1.203366194073292e+16,37.0264842793027,0.0,4.735403027467192,0.295,8.607348500712217,-3.8719454732450247,False
790735,context_split,True,True,0.011392405063291136,0.9886075949367089,1.9993072814888606e-28,1.0,5.763840149396186e+25,59.31623127002166,0.0,11.569555420693248,0.048,11.31747696644675,0.2520784542464991,True
790736,context_split,True,True,0.011392405063291136,0.9886075949367089,1.4044222291010013e-05,0.999985955777709,820.5171849331987,6.7099348547754065,0.0,6.530225545509079,0.008,5.046422057174371,1.4838034883347087,True
790737,context_split,True,True,0.011392405063291136,0.9886075949367089,5.233819023059807e-10,0.9999999994766181,22017741.77368727,16.90735913057965,0.0,7.238845413541677,0.116,8.175519217009395,-0.936673803467718,False
790738,context_split,True,True,0.011392405063291136,0.9886075949367089,4.289919364777116e-25,1.0,2.6862247515984063e+22,51.64500881567365,0.0,17.267814933134936,0.003,10.998222268184685,6.269592664950251,True
790739,context_split,True,True,0.011392405063291136,0.9886075949367089,2.4385592770631807e-26,1.0,4.7256130652291914e+23,54.512454440646906,0.0,12.537595730251596,0.105,14.548194475337594,-2.010598745085998,False
790740,context_split,True,True,0.011392405063291136,0.9886075949367089,3.587712120079767e-20,1.0,3.211987805690886e+17,40.310836580491305,0.0,7.699585456441326,0.033,6.974978941018088,0.7246065154232388,True
790741,context_split,True,True,0.011392405063291136,0.9886075949367089,8.024832518427317e-21,1.0,1.436003499582573e+18,41.8083955815511,0.0,14.570414441155247,0.003,10.44003627483281,4.130378166322437,True
790742,context_split,True,True,0.011392405063291136,0.9886075949367089,3.448797326294982e-21,1.0,3.3413641016723354e+18,42.65291081117762,0.0,11.535496360478893,0.085,12.631086672338144,-1.095590311859251,False
790743,context_split,True,True,0.011392405063291136,0.9886075949367089,1.7019415730080013e-18,1.0,6770906688446866.0,36.45141140025984,0.0,6.919947285490005,0.114,8.32838065747929,-1.4084333719892852,False
790744,context_split,True,True,0.011392405063291136,0.9886075949367089,1.0436847870095924e-19,1.0,1.1041348617376856e+17,39.24300867866417,0.0,8.083335113870662,0.122,10.087163061599695,-2.0038279477290324,False
790745,context_split,True,True,0.011392405063291136,0.9886075949367089,7.234122126481471e-15,0.9999999999999927,1592962819613.1128,28.096616806730417,0.0,11.73330774399564,0.008,9.238908921824189,2.4943988221714513,True
790746,context_split,True,True,0.011392405063291136,0.9886075949367089,2.7260831884773046e-23,1.0,4.227195864284083e+20,47.49324071686807,0.0,16.6202402173422,0.009,13.978738979933652,2.641501237408548,True
790747,context_split,True,True,0.011392405063291136,0.9886075949367089,3.4549216485414e-08,0.9999999654507835,333544.096050812,12.717530357638667,0.0,8.63761433638124,0.011,7.2763135410842965,1.3613007952969438,True
790748,context_split,True,True,0.011392405063291136,0.9886075949367089,5.792854654160469e-22,1.0,1.98929340851824e+19,44.43689627147424,0.0,11.187082641372578,0.002,7.097410377002892,4.089672264369686,True
790749,context_split,True,True,0.011392405063291136,0.9886075949367089,2.41427077765144e-28,1.0,4.7731545635637685e+25,59.12763474524683,0.0,8.409658901108598,0.165,11.306475116918905,-2.8968162158103077,False
790750,context_split,True,True,0.011392405063291136,0.9886075949367089,2.9746992046917343e-08,0.9999999702530079,387389.9996024894,12.867187215482682,0.0,1.4438211268759957,0.766,7.214568361701691,-5.770747234825695,False
790751,context_split,True,True,0.011392405063291136,0.9886075949367089,2.8791552476642956e-13,0.9999999999997121,40024543967.78657,24.412758702079998,0.0,8.426500561529558,0.088,9.2142201553906,-0.7877195938610413,False
790752,context_split,True,True,0.011392405063291136,0.9886075949367089,4.71424797093518e-08,0.9999999528575203,244443.80329201088,12.406740718092566,0.0,7.923904604048806,0.006,5.432008897342508,2.4918957067062983,True
790753,context_split,True,True,0.011392405063291136,0.9886075949367089,2.2950518276639245e-21,1.0,5.021101240992599e+18,43.06018095425388,6.908934844075556e-77,9.363994183523458,0.091,10.672827048777426,-1.3088328652539687,False
790754,context_split,True,True,0.011392405063291136,0.9886075949367089,2.6033263438697772e-15,0.9999999999999974,4426524399125.438,29.118635832040482,0.0,9.881902854246853,0.002,3.3879314649411447,6.493971389305708,True
790755,context_split,True,True,0.011392405063291136,0.9886075949367089,3.535102556828005e-18,1.0,3259788759952038.5,35.720438790629125,0.0,7.762628931363597,0.05,7.761196701467476,0.0014322298961211288,True
790756,context_split,True,True,0.011392405063291136,0.9886075949367089,4.948823420398092e-05,0.9999505117657961,232.84559407756802,5.450375547529669,0.0,8.155117710909538,0.001,5.171166103921106,2.983951606988432,True
790757,context_split,True,True,0.011392405063291136,0.9886075949367089,9.591466183593569e-16,0.9999999999999991,12014521408350.66,30.117137151477245,0.0,8.402638091303578,0.048,8.351042911691648,0.05159517961192961,True
790758,context_split,True,True,0.011392405063291136,0.9886075949367089,1.8052051937091844e-21,1.0,6.383588757767615e+18,43.30026211432251,0.0,4.986439555688324,0.153,7.204450281641019,-2.2180107259526958,False
790759,context_split,True,True,0.011392405063291136,0.9886075949367089,1.81680483438337e-24,1.0,6.342831856200338e+21,50.2016122866148,0.0,4.880996813867254,0.232,8.576762638061858,-3.695765824194604,False
790760,context_split,True,True,0.011392405063291136,0.9886075949367089,2.812107337822229e-19,1.0,4.097883258236467e+16,38.25183204981846,0.0,15.238816621291479,0.005,12.762442233207166,2.476374388084313,True
790761,context_split,True,True,0.011392405063291136,0.9886075949367089,5.41511595837974e-11,0.9999999999458489,212805924.52630678,19.175891155863326,1.727233711018889e-77,13.068077135550238,0.011,10.408257097567523,2.6598200379827155,True
790762,context_split,True,True,0.011392405063291136,0.9886075949367089,1.0280926037875459e-19,1.0,1.120880311517832e+17,39.25806094990213,0.0,10.249520123386823,0.056,10.513348322766639,-0.26382819937981594,False
790763,context_split,True,True,0.011392405063291136,0.9886075949367089,1.7601943827658826e-24,1.0,6.546826698718297e+21,50.233267411648804,0.0,12.608462167937228,0.03,11.244389214794465,1.3640729531427631,True
