seed,total_length,pre_length,material_redescription,raw_cs_argmax,pi0,pi1,q0,q1,bf,log_bf,recombination_error,T0,null_mean,null_sd,Q50,Q90,Q95,Q99,p_CRT,E_null,selective_material_redescription,p00,p01,p10,p11,switch_count,switch_rate,mean_dwell,max_dwell,occupancy_min_fraction,cue_context_mix_balance,realized_cue_outcome_contrast,marker_accuracy,marker_informative_count
790764,96,72,True,True,0.011392405063291136,0.9886075949367089,1.5134949851769006e-15,0.9999999999999984,7613958217825.662,29.661004286327916,0.0,9.09331813838976,0.756959158357554,3.4813804836483877,0.8808147343093389,5.290566675622134,6.638975601529128,9.256728114044463,0.011,2.454342536860632,True,0.7389974967646409,0.261002503235359,0.13069988401893945,0.8693001159810604,14,0.19718309859154928,4.8,14,0.3888888888888889,0.3888888888888889,0.5424482924482924,0.9411764705882353,51
790765,96,72,True,True,0.011392405063291136,0.9886075949367089,5.9339751042355076e-21,1.0,1.9419844838581025e+18,42.11024205395563,0.0,13.162150094298397,5.688950210950022,3.9690610125886163,5.7422996193371425,10.77752330569958,12.002853028197045,14.85822024845751,0.028,1.1592970661013524,True,0.602798551073817,0.3972014489261831,0.11407759509126215,0.885922404908738,16,0.22535211267605634,4.235294117647059,11,0.3611111111111111,0.3611111111111111,0.3394285997227174,0.9056603773584906,53
790766,96,72,True,True,0.011392405063291136,0.9886075949367089,6.267876222341538e-09,0.9999999937321238,1838531.4417538967,14.424477681428682,0.0,5.639661703569841,2.6390812732918243,2.3737758954722565,2.6029604792219345,5.661948163854709,6.6615058036244115,8.325181133658976,0.106,-1.0218441000545706,False,0.9286616079456754,0.0713383920543246,0.29745358092247176,0.7025464190775282,7,0.09859154929577464,9.0,34,0.2222222222222222,0.22222222222222224,0.46719576719576716,0.9583333333333334,48
790767,96,72,True,True,0.011392405063291136,0.9886075949367089,6.079359694279653e-19,1.0,1.8955429781312044e+16,37.48086681739203,0.0,7.448904444612698,2.933101712090774,3.388834736529633,2.850705560300298,7.273869992707792,8.476821770735816,10.711042370713272,0.087,-1.0279173261231174,False,0.9145317413022874,0.08546825869771267,0.26483076693997093,0.735169233060029,9,0.1267605633802817,7.2,19,0.3333333333333333,0.3333333333333333,0.44128787878787873,0.9615384615384616,52
790768,96,72,True,True,0.011392405063291136,0.9886075949367089,2.2397466397063718e-27,1.0,5.145085330515941e+24,56.90008418613987,0.0,9.867512216876385,2.9652892782999456,3.891818614497843,2.881435132338526,7.930098199966935,9.187911088337609,12.030584657170342,0.037,0.679601128538776,True,0.8004100720438563,0.19958992795614366,0.07947017167346547,0.9205298283265345,9,0.1267605633802817,7.2,15,0.4861111111111111,0.4861111111111111,0.6092592592592593,0.9375,48
790769,96,72,False,False,0.011392405063291136,0.9886075949367089,0.06581382631472686,0.9341861736852731,0.16357155038590618,-1.8105047673320573,0.0,-1.0955227051374015,-0.1535734537161077,1.2535660346504978,0.020147098776454264,1.2310827302015392,1.684344040602637,2.7979335703542163,0.776,-2.779866745740039,False,0.8623005112471027,0.1376994887528972,0.03524824948507006,0.96475175051493,1,0.014084507042253521,36.0,70,0.027777777777777776,0.027777777777777776,-0.0625,0.9473684210526315,57
790770,96,72,True,True,0.011392405063291136,0.9886075949367089,2.0046284251083963e-16,0.9999999999999999,57485404455454.23,31.682552195952837,0.0,8.470247684763375,3.0288956021469406,3.0393721141537675,2.8673405599176824,7.06500315930745,8.139945078053307,10.471472281489081,0.043,0.3303026067100685,True,0.806460106644375,0.193539893355625,0.10833804914803548,0.8916619508519646,7,0.09859154929577464,9.0,27,0.2777777777777778,0.27777777777777773,0.5349206349206349,0.9649122807017544,57
790771,96,72,True,True,0.011392405063291136,0.9886075949367089,2.0426860611517483e-21,1.0,5.641438397796732e+18,43.17667074195722,0.0,9.133218494592796,4.3878803949614715,3.609837043147193,4.536692814673896,9.028577062232038,10.147210533857418,12.76609094947009,0.092,-1.0139920392646218,False,0.9194819352956418,0.0805180647043581,0.031431148278610155,0.9685688517213897,3,0.04225352112676056,18.0,26,0.3888888888888889,0.3888888888888889,0.40641025641025647,0.9591836734693877,49
790772,96,72,True,True,0.011392405063291136,0.9886075949367089,0.00027857644144464256,0.9997214235585553,41.35481554866703,3.722188872939679,0.0,2.4152768174731594,1.6837716679262078,1.9552955026429342,1.6220437665410188,4.175288362282497,4.800457132002311,6.766704297452346,0.362,-2.3851803145291517,False,0.5598194924946556,0.4401805075053445,0.07654580092780343,0.9234541990721966,3,0.04225352112676056,18.0,55,0.041666666666666664,0.041666666666666664,0.1666666666666667,0.9433962264150944,53
790773,96,72,True,True,0.011392405063291136,0.9886075949367089,6.240797751118085e-18,1.0,1846508738079371.0,35.152073082449,4.2168791772922093e-81,7.920041360098679,5.24203024030623,4.098237471730082,5.196492208055775,10.544290668026806,11.895628235189681,14.915144454085413,0.257,-3.975586875091002,False,0.6336993115893045,0.3663006884106955,0.2502851978399368,0.7497148021600633,20,0.28169014084507044,3.4285714285714284,10,0.375,0.375,0.27411616161616165,0.9310344827586207,58
790774,96,72,True,True,0.011392405063291136,0.9886075949367089,4.01999248713141e-14,0.9999999999999598,286659430755.5088,26.38156069565673,0.0,10.050038072557117,6.071808022277251,3.323440128481964,6.209453280235268,10.246977490834231,11.462062053460933,13.510631282684052,0.115,-1.4120239809038164,False,0.8389091617850523,0.16109083821494777,0.11030099805035103,0.889699001949649,6,0.08450704225352113,10.285714285714286,29,0.2361111111111111,0.23611111111111113,0.4342592592592593,0.9423076923076923,52
790775,96,72,True,True,0.011392405063291136,0.9886075949367089,3.0594586896912717e-19,1.0,3.7665772768412504e+16,38.167528192861255,0.0,7.192543121013305,4.579592396472931,3.6927487254393836,4.6766690962173385,9.427053758656129,10.4992842073243,12.81314330418939,0.234,-3.3067410863109945,False,0.723104520147787,0.276895479852213,0.15810825987416083,0.8418917401258392,14,0.19718309859154928,4.8,10,0.4444444444444444,0.4444444444444444,0.3954674954674955,0.9230769230769231,52
790776,96,72,True,True,0.011392405063291136,0.9886075949367089,2.4039559492968404e-27,1.0,4.7936350844516495e+24,56.829331245750474,0.0,9.231044830127145,3.533817954400385,4.107998372503225,3.4828662960149988,8.962019960827826,10.045845790577038,12.836333986211082,0.086,-0.8148009604498938,False,0.8943590004065591,0.10564099959344082,0.12040383381080264,0.8795961661891974,6,0.08450704225352113,10.285714285714286,28,0.4861111111111111,0.4583333333333333,0.5464646464646464,0.9056603773584906,53
790777,96,72,True,True,0.011392405063291136,0.9886075949367089,4.4881586693166755e-15,0.9999999999999956,2567575798691.645,28.573983300685946,0.0,1.8535763842497832,2.847403058171884,3.3842382911213083,3.023974438213563,7.089807496813525,8.132629206829177,10.467162871007643,0.612,-6.279052822579394,False,0.9351906825209152,0.06480931747908478,0.15516862398096062,0.8448313760190395,6,0.08450704225352113,10.285714285714286,21,0.3888888888888889,0.3888888888888889,0.2980954230954231,0.8627450980392157,51
790778,96,72,True,True,0.011392405063291136,0.9886075949367089,5.066113600185587e-19,1.0,2.2746603194218692e+16,37.66319221901554,0.0,7.9972338795421996,5.002774108912991,3.804861813003867,4.978758692723321,9.98708646150181,11.248448330861251,14.638140103877246,0.216,-3.2512144513190515,False,0.9041545335200454,0.09584546647995461,0.09958382568269626,0.9004161743173038,8,0.11267605633802817,8.0,19,0.4166666666666667,0.4166666666666667,0.44877344877344877,0.9473684210526315,57
790779,96,72,True,True,0.011392405063291136,0.9886075949367089,1.9379506337166177e-26,1.0,5.946326691472724e+23,54.74223080499603,0.0,11.662221967068257,3.3999360233065072,3.714311714903722,3.393824506216172,8.272858049677103,9.671974366084642,12.045436067715695,0.011,1.990247600983615,True,0.9106445017105254,0.0893554982894747,0.16900882742420695,0.8309911725757931,7,0.09859154929577464,9.0,17,0.4027777777777778,0.40277777777777785,0.45155122655122654,0.9803921568627451,51
790780,96,72,True,True,0.011392405063291136,0.9886075949367089,1.6546097661975382e-25,1.0,6.964595408202058e+22,52.597711562138876,0.0,13.3339585014995,2.559458377402227,3.5276159393852575,2.694923119087619,7.149098610522314,8.507061231685142,10.60524595722744,0.001,4.826897269814358,True,0.8848182141707289,0.11518178582927102,0.07499571806805413,0.9250042819319457,4,0.056338028169014086,14.4,26,0.3472222222222222,0.34722222222222215,0.6773504273504273,0.9591836734693877,49
790781,96,72,True,True,0.011392405063291136,0.9886075949367089,1.278711817041879e-19,1.0,9.011950485203213e+16,39.039913016141305,0.0,11.96246920734957,2.796619993174114,4.0644630045580135,2.9060568049234483,8.057641460964414,9.199420732300391,11.698444382296838,0.009,2.76304847504918,True,0.6727412044768828,0.32725879552311715,0.40311954951252565,0.5968804504874742,31,0.43661971830985913,2.25,9,0.4166666666666667,0.4166666666666667,0.5630952380952382,0.9215686274509803,51
790782,96,72,True,True,0.011392405063291136,0.9886075949367089,8.768939099547807e-14,0.9999999999999124,131414843337.4208,25.601624899611153,0.0,11.387889190320493,7.06672827253165,3.5821969151743698,7.02709020313344,11.701137223126734,13.041041651451929,15.157566526477966,0.118,-1.6531524611314357,False,0.7555705285956031,0.24442947140439683,0.1170054881119396,0.8829945118880604,14,0.19718309859154928,4.8,11,0.3055555555555556,0.3055555555555555,0.4543417366946778,0.9259259259259259,54
790783,96,72,True,True,0.011392405063291136,0.9886075949367089,9.346572635530797e-29,1.0,1.2329319023551633e+26,60.07660741126876,0.0,9.174779428206786,5.991015387120401,3.932663331235378,5.821156412788692,10.929355922555931,12.65449909371706,15.021803456552052,0.204,-3.479719665510274,False,0.8087029064402302,0.1912970935597697,0.16043686301534343,0.8395631369846565,11,0.15492957746478872,6.0,17,0.4583333333333333,0.4305555555555556,0.44636197136197137,1.0,56
790784,96,72,True,True,0.011392405063291136,0.9886075949367089,1.9942509780226867e-24,1.0,5.778454019589569e+21,50.108423129123345,0.0,12.188918478872964,5.237855019154673,3.7876153841245648,5.098853291246698,10.057134429304332,11.292335072794195,14.171262977226426,0.028,0.8965834060787685,True,0.7879287490675276,0.21207125093247237,0.07816673714769623,0.9218332628523038,12,0.16901408450704225,5.538461538461538,17,0.5,0.47222222222222215,0.5450142450142451,0.96,50
790785,96,72,True,True,0.011392405063291136,0.9886075949367089,1.9838558684198154e-24,1.0,5.808732258964202e+21,50.11364930009569,0.0,10.05064993546752,5.229889226606271,3.7998814423101854,5.296167476163057,10.024872828206329,11.59377969113614,14.123913306939741,0.1,-1.5431297556686197,False,0.8394283987307177,0.16057160126928216,0.13992057121400606,0.860079428785994,13,0.18309859154929578,5.142857142857143,11,0.4166666666666667,0.4166666666666667,0.4522005772005772,0.9629629629629629,54
790786,96,72,True,True,0.011392405063291136,0.9886075949367089,5.689254132070094e-24,1.0,2.0255181632803218e+21,49.06011250380236,0.0,10.361220788354732,1.2388625741751276,3.648630335002425,1.1739775503761312,5.89801984853784,7.2922767899079455,9.676149387392599,0.009,3.0689439984467866,True,0.8294387063293767,0.1705612936706233,0.22480402797948895,0.7751959720205112,13,0.18309859154929578,5.142857142857143,10,0.4722222222222222,0.47222222222222215,0.5666666666666668,1.0,49
790787,96,72,True,True,0.011392405063291136,0.9886075949367089,2.214265977955626e-19,1.0,5.204292390684331e+16,38.49084523273457,0.0,8.017222157145056,6.744140479356699,3.9070137346992238,6.943317739354865,11.522598681497621,12.82788803314055,16.207444134410068,0.386,-4.810665875995493,False,0.714653034866642,0.28534696513335794,0.2884643405798592,0.7115356594201409,13,0.18309859154929578,5.142857142857143,17,0.3194444444444444,0.3194444444444445,0.30138888888888893,0.8181818181818182,55
790788,96,72,True,True,0.011392405063291136,0.9886075949367089,1.3311508864035544e-16,0.9999999999999998,86569356620118.5,32.091967019225166,0.0,8.207566320940705,7.410148484528379,3.5228904075485445,7.276247764336607,12.115127260046664,13.239043421454365,15.566050373501882,0.407,-5.03147710051366,False,0.6964461224215583,0.30355387757844177,0.14577041849104413,0.8542295815089558,10,0.14084507042253522,6.545454545454546,18,0.2916666666666667,0.2916666666666667,0.47637003519356463,0.9836065573770492,61
790789,96,72,True,True,0.011392405063291136,0.9886075949367089,2.11764947879145e-15,0.9999999999999979,5441735138622.756,29.325119085245348,0.0,10.062918199765678,3.7770240716290298,3.2752819288548594,3.885707030369649,7.851997326983445,9.064647538835628,10.938394117859808,0.023,0.99827066093005,True,0.7538775193603058,0.24612248063969416,0.12341528764854186,0.8765847123514581,7,0.09859154929577464,9.0,32,0.2777777777777778,0.27777777777777785,0.45396825396825397,0.9818181818181818,55
790790,96,72,True,True,0.011392405063291136,0.9886075949367089,5.365409746596725e-21,1.0,2.1477740050207956e+18,42.21096363318902,0.0,12.469032816424836,6.9720850510673715,3.7911126486084132,6.922847759415506,11.79640072047776,13.200650351682198,16.141896963945896,0.078,-0.731617535257362,False,0.45182366805674345,0.5481763319432567,0.25385612389583045,0.7461438761041695,23,0.323943661971831,3.0,10,0.375,0.375,0.6138935138935139,0.9811320754716981,53
790791,96,72,True,True,0.011392405063291136,0.9886075949367089,2.1005266560547108e-24,1.0,5.486094426275877e+21,50.05650355746898,0.0,12.696005774266089,4.168060619076774,3.988588829215763,4.174857817293986,9.276096811804761,10.503592122422106,12.975319071415827,0.014,2.1924136518439834,True,0.8903864831921235,0.1096135168078764,0.347115604423615,0.6528843955763849,19,0.2676056338028169,3.6,9,0.4166666666666667,0.4166666666666667,0.6368686868686869,0.9423076923076923,52
790792,96,72,True,True,0.011392405063291136,0.9886075949367089,2.5220054127813163e-11,0.9999999999747798,456925568.88791114,19.940031066639648,0.0,12.692091887195028,5.082441727749338,3.2249495202686385,5.1462430057492385,9.112873689773904,10.212863851862586,12.215895225133954,0.006,2.479228035332442,True,0.9305376283200752,0.06946237167992465,0.38703940113836893,0.612960598861631,15,0.2112676056338028,4.5,12,0.2361111111111111,0.23611111111111113,0.5854341736694678,0.8888888888888888,54
790793,96,72,True,True,0.011392405063291136,0.9886075949367089,5.224942826048046e-16,0.9999999999999996,22055145795234.953,30.72456705999341,0.0,10.960836919971703,6.788494419096435,3.1163278367761875,6.7343094020626895,10.837752986320869,11.744335653267434,14.29224913317727,0.093,-0.7834987332957315,False,0.7829880535777037,0.21701194642229618,0.09000754659698383,0.9099924534030162,6,0.08450704225352113,10.285714285714286,23,0.20833333333333334,0.20833333333333334,0.42908496732026147,0.95,60
790794,96,72,True,True,0.011392405063291136,0.9886075949367089,2.5460195746722686e-26,1.0,4.526158280424465e+23,54.46933065683376,0.0,8.107338656825648,4.656463362053165,3.9381953827104903,4.718692226375443,9.616586916447847,10.90907579190872,13.768061240764743,0.196,-2.801737135083071,False,0.7882751136064922,0.21172488639350784,0.2261453954258738,0.7738546045741261,10,0.14084507042253522,6.545454545454546,11,0.5,0.47222222222222215,0.462037037037037,0.9215686274509803,51
790795,96,72,True,True,0.011392405063291136,0.9886075949367089,9.851597997918638e-19,1.0,1.1697277520317294e+16,36.99813251906657,0.0,12.24492893393942,3.9153321775707286,3.597022461154227,3.9505816321353624,8.404841393614644,9.885676521421237,11.932962097772588,0.007,2.359252412518183,True,0.8155372451907944,0.18446275480920554,0.10697078367450194,0.893029216325498,12,0.16901408450704225,5.538461538461538,15,0.3611111111111111,0.3611111111111111,0.6280982905982906,0.92,50
790796,96,72,True,True,0.011392405063291136,0.9886075949367089,1.2092816062202598e-30,1.0,9.529366460839498e+27,64.42417574789467,0.0,9.274659556653917,1.0516793788676555,3.871427518913543,1.0934380007573088,5.870660446824855,7.340514289306128,9.933760574062994,0.017,1.9341452673477892,True,0.8482036030833576,0.15179639691664248,0.050568864104877057,0.949431135895123,3,0.04225352112676056,18.0,39,0.4444444444444444,0.4444444444444444,0.611111111111111,0.9782608695652174,46
790797,96,72,True,True,0.011392405063291136,0.9886075949367089,1.997679624339347e-24,1.0,5.768536375714712e+21,50.10670534016292,0.0,9.584092019447786,6.00159844580883,4.3640648555302635,5.963963644723234,11.714712321406104,13.006121698323792,15.512821452764445,0.227,-3.4220296788760063,False,0.8404732458492273,0.15952675415077258,0.12488312727658395,0.875116872723416,12,0.16901408450704225,5.538461538461538,17,0.4166666666666667,0.4166666666666667,0.4005494505494505,0.9152542372881356,59
790798,96,72,True,True,0.011392405063291136,0.9886075949367089,1.107379897370779e-08,0.999999988926201,1040626.3902545988,13.855333388130449,0.0,9.659126261935455,4.499067369636528,2.459269117685994,4.470649237808831,7.7147645369910105,8.562189887259823,10.360149396433245,0.023,1.0969363746756322,True,0.8486980562755039,0.1513019437244962,0.10985829378960012,0.8901417062104,11,0.15492957746478872,6.0,21,0.1527777777777778,0.15277777777777776,0.4986928104575163,0.9811320754716981,53
790799,96,72,True,True,0.011392405063291136,0.9886075949367089,3.841472847073594e-09,0.9999999961585271,2999809.7069816105,14.914059413614423,0.0,9.518179933549208,3.3905590009803976,2.2848172218267777,3.3149193753553603,6.468232829647519,7.251893436497882,8.603620369795001,0.002,2.2662864970513255,True,0.7630199223301997,0.2369800776698004,0.11471591650727624,0.8852840834927238,8,0.11267605633802817,8.0,17,0.19444444444444445,0.19444444444444445,0.44640522875816996,0.9803921568627451,51
