position,seed,history_length,ordinary_slice_count,overwhelming_slice_count,high_control_slice_count,low_control_slice_count,integrated_broadcast_slice_count,collapsed_broadcast_slice_count,profile_signature,q_T,q_D,q_P,m0,log_joint_T,log_joint_D,log_joint_P,log_likelihood_T,log_likelihood_D,log_likelihood_P,first_P_selection_time,first_qP_0_60_crossing_time,final_runner_up,cumulative_P_runner_up_log_BF,post_selection_log_BF,pre_and_selection_log_BF,stratum,eligible,retained,reason,state_sha256,reload_sha256,rehash_ok,released_block_authorization,cumulative_moderate,cumulative_strong,cumulative_very_strong,retained_moderate,retained_strong,retained_very_strong,q_P_ECDF,m0_ECDF
5374,825374,20,15,5,5,15,10,10,L20-O5-LC15-CB10,2.327140171202836e-06,1.2478641631416062e-06,0.9999964249956657,12.970866863574836,-45.88969640912211,-46.512903108114024,-32.91882954554727,-45.19654922856216,-45.12660874699414,-31.532535184427378,1,1,T,13.664014044134781,11.344331256237401,2.3196827878973805,,0,0,above_nonsaturation_range,dbc2a408668c63c665e0620a9f6a80e60af7feaee5412c655fc6b27abad338b3,dbc2a408668c63c665e0620a9f6a80e60af7feaee5412c655fc6b27abad338b3,1,820001:825504,134,284,506,40,40,40,0.7191133720930233,0.7222020348837209
5375,825375,24,18,6,6,18,12,12,L24-O6-LC18-CB12,6.615595689030067e-09,2.923000441550875e-09,0.9999999904614039,18.833835982643556,-54.18093307577683,-54.99775228335114,-35.347097093133264,-53.48778589521688,-53.61145792223125,-33.96080273201338,1,3,T,19.526983163203504,18.06510545295907,1.4618777102444311,,0,0,above_nonsaturation_range,293446f08fd369a8008cdd701a21c8333bc9456ed1968be34231e6ff4ccfd9dc,293446f08fd369a8008cdd701a21c8333bc9456ed1968be34231e6ff4ccfd9dc,1,820001:825504,134,284,506,40,40,40,0.8826308139534884,0.8855377906976745
5376,825376,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.10128050970527348,0.05391365441629245,0.8448058358784342,2.121212829909968,-9.2436657635585,-9.87417598005588,-7.122452933648532,-8.550518582998555,-8.487881618935988,-5.736158572528641,3,3,T,2.8143600104699136,0.13128681199983072,2.683073198470083,strong,1,0,eligible_after_stratum_quota,dfbc213d3439011598e4dc3eec73c06af2d0944ea2ecca71ec9a76a33c33d1a0,dfbc213d3439011598e4dc3eec73c06af2d0944ea2ecca71ec9a76a33c33d1a0,1,820001:825504,134,285,506,40,40,40,0.10992005813953488,0.11173691860465117
5377,825377,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.028429926993462275,0.018336180235008406,0.9532338927715294,3.5124179437042016,-14.359441436997253,-14.798007624662018,-10.847023493293051,-13.666294256437308,-13.411713263542127,-9.46072913217316,1,4,T,4.2055651242641465,3.295193643752797,0.9103714805113496,very_strong,1,0,eligible_after_stratum_quota,8ec241f437d7a96f07c261bac995d7000f459ef2bdbc13958b22cf79ff3170a6,8ec241f437d7a96f07c261bac995d7000f459ef2bdbc13958b22cf79ff3170a6,1,820001:825504,134,285,507,40,40,40,0.17732558139534885,0.1842296511627907
5378,825378,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.10857302356118667,0.046002256155224054,0.8454247202835892,2.0524161538245025,-16.744435235384117,-17.603167768057382,-14.692019081559618,-16.051288054824173,-16.21687340693749,-13.305724720439727,6,8,T,2.745563334384448,1.3939813088173023,1.3515820255671454,strong,1,0,eligible_after_stratum_quota,367a9160a547f78224ec8675d5721f9fe02c1a1c9b72b4b39f9794c12bb42f80,367a9160a547f78224ec8675d5721f9fe02c1a1c9b72b4b39f9794c12bb42f80,1,820001:825504,134,286,507,40,40,40,0.11010174418604651,0.10574127906976744
5379,825379,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0010928225475339945,0.0015010930914278612,0.9974060843610382,6.498964422981338,-22.36385254216948,-22.046422814266613,-15.547458391285275,-21.670705361609535,-20.660128453146722,-14.161164030165384,2,4,D,6.498964422981338,4.66958975135687,1.829374671624467,,0,0,above_nonsaturation_range,370372a313b359f2950378fb8a590be800b1f1914885d6cff095f9c9dd622051,370372a313b359f2950378fb8a590be800b1f1914885d6cff095f9c9dd622051,1,820001:825504,134,286,507,40,40,40,0.37209302325581395,0.3860828488372093
5380,825380,12,9,3,3,9,6,6,L12-O3-LC9-CB6,3.5760798172394345e-05,1.2882029140005297e-05,0.9999513571726876,10.238609643640528,-28.341048021141653,-29.362067041261326,-18.102438377501123,-27.64790084058171,-27.975772680141436,-16.716144016381232,1,1,T,10.931756824200475,9.133591400763255,1.7981654234372195,,0,0,above_nonsaturation_range,b0f173cc3a96853be0a704a779511f664a61bba386757890a20d37f30875effe,b0f173cc3a96853be0a704a779511f664a61bba386757890a20d37f30875effe,1,820001:825504,134,286,507,40,40,40,0.607921511627907,0.6061046511627907
5381,825381,16,12,4,4,12,8,8,L16-O4-LC12-CB8,6.891447054564935e-09,4.84618287142445e-10,0.9999999926239346,18.792984744163174,-38.996299912721376,-41.65097473286897,-20.20331516855819,-38.30315273216143,-40.26468037174908,-18.8170208074383,2,2,T,19.48613192472312,17.18903999141366,2.297091933309461,,0,0,above_nonsaturation_range,ec6530154681f4443edd9f8e8d4e034ed12f340cbd747603d26ddce5395b4816,ec6530154681f4443edd9f8e8d4e034ed12f340cbd747603d26ddce5395b4816,1,820001:825504,134,286,507,40,40,40,0.8897165697674418,0.8849927325581395
5382,825382,20,15,5,5,15,10,10,L20-O5-LC15-CB10,0.2922435053552223,0.07232141066881266,0.6354350839759652,0.7767225586879412,-43.09764903647169,-44.494116191846146,-42.32092647778373,-42.40450185591174,-43.10782183072626,-40.93463211666384,3,7,T,1.4698697392478859,0.07134854808705793,1.398521191160828,moderate,1,0,eligible_after_stratum_quota,5a8be98f49316a20329cef7b0eccf7a3f93954adb6b0c352260f3a863f8254c7,5a8be98f49316a20329cef7b0eccf7a3f93954adb6b0c352260f3a863f8254c7,1,820001:825504,135,286,507,40,40,40,0.05886627906976744,0.05396075581395349
5383,825383,24,18,6,6,18,12,12,L24-O6-LC18-CB12,2.627107841918171e-07,5.5520536051871936e-08,0.9999996817686797,15.152211771507861,-52.24012097020899,-53.794421746151265,-37.08790919870112,-51.546973789649044,-52.40812738503138,-35.70161483758123,5,6,T,15.845358952067809,14.563265362941934,1.2820935891258758,,0,0,above_nonsaturation_range,5b137070dd12b82a5c531a7d97ca54b99c4b575ca518c8b9dcb60d604dba4b36,5b137070dd12b82a5c531a7d97ca54b99c4b575ca518c8b9dcb60d604dba4b36,1,820001:825504,135,286,507,40,40,40,0.7956031976744186,0.7926962209302325
5384,825384,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.1351625337806033,0.02962107861690579,0.835216387602491,1.8212128299099677,-9.2436657635585,-10.761657548423845,-7.4224529336485325,-8.550518582998555,-9.375363187303954,-6.036158572528642,1,3,T,2.5143600104699138,1.3977878470646916,1.116572163405222,strong,1,0,eligible_after_stratum_quota,ac3609460110ab1acbc0d70e427e553b7bfe54f8511605b14787366a86319125,ac3609460110ab1acbc0d70e427e553b7bfe54f8511605b14787366a86319125,1,820001:825504,135,287,507,40,40,40,0.10610465116279069,0.0962936046511628
5385,825385,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.00030518563753364385,0.000242828164553582,0.9994519861979129,8.094042154839896,-16.3002535425651,-16.528819730229863,-8.206211387725203,-15.607106362005153,-15.142525369109972,-6.819917026605312,1,1,T,8.787189335399841,6.846226956643892,1.9409623787559493,,0,0,above_nonsaturation_range,ecee63f3b0bd4d91f12f374f8d208dfad71a1eb89d14b5eac1a6829a30e7bfde,ecee63f3b0bd4d91f12f374f8d208dfad71a1eb89d14b5eac1a6829a30e7bfde,1,820001:825504,135,287,507,40,40,40,0.46965843023255816,0.4889171511627907
5386,825386,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.009089421044391864,0.0072164737908339965,0.9836941051647741,4.684203765312611,-18.374591888161717,-18.605336663856768,-13.690388122849107,-17.681444707601774,-17.219042302736877,-12.304093761729217,1,1,T,5.377350945872557,3.057668157975176,2.3196827878973805,,0,0,above_nonsaturation_range,2327a0205426fdcf41c19f5917755dab90b31626c610375c103f714bb371bf8b,2327a0205426fdcf41c19f5917755dab90b31626c610375c103f714bb371bf8b,1,820001:825504,135,287,507,40,40,40,0.24273255813953487,0.25672238372093026
5387,825387,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0008813271062342557,0.0003596402418340139,0.9987590326519318,7.0328399732436795,-23.252643839390114,-24.14896848257511,-16.219803866146435,-22.55949665883017,-22.76267412145522,-14.833509505026544,1,3,T,7.725987153803625,6.264109443559194,1.4618777102444311,,0,0,above_nonsaturation_range,8455d95cc67e6114b02b4e2b2ba2a415e43685f6b377e69f47662a6a395b112d,8455d95cc67e6114b02b4e2b2ba2a415e43685f6b377e69f47662a6a395b112d,1,820001:825504,135,287,507,40,40,40,0.4186046511627907,0.4187863372093023
5388,825388,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.00024054569595350893,5.65492570198839e-05,0.9997029050470266,8.332303343407808,-28.154200410032644,-29.60199842148247,-19.82189706662484,-27.4610532294727,-28.21570406036258,-18.435602705504948,2,2,T,9.025450523967754,7.249875955118455,1.7755745688493,,0,0,above_nonsaturation_range,e1bceee5e8e0107c76f7476ebc7dd744b4f9b5416b2a1cc596b6316e23f0ba50,e1bceee5e8e0107c76f7476ebc7dd744b4f9b5416b2a1cc596b6316e23f0ba50,1,820001:825504,135,287,507,40,40,40,0.5058139534883721,0.5010901162790697
5389,825389,16,12,4,4,12,8,8,L16-O4-LC12-CB8,7.991171629109544e-05,2.8965762329708946e-05,0.9998911225213791,9.434479195601124,-35.292534834754605,-36.30734279051365,-25.85805563915348,-34.59938765419466,-34.921048429393764,-24.47176127803359,10,10,T,10.12762637616107,8.135584940640765,1.9920414355203058,,0,0,above_nonsaturation_range,612c6d75cd2e81a765959222ada44765bfdbb1d9749111354769bbfed28abbbc,612c6d75cd2e81a765959222ada44765bfdbb1d9749111354769bbfed28abbbc,1,820001:825504,135,287,507,40,40,40,0.5677688953488372,0.5652252906976745
5390,825390,20,15,5,5,15,10,10,L20-O5-LC15-CB10,1.0463980902677186e-11,1.313939124125948e-12,0.9999999999882221,25.283082146253555,-49.79077927066846,-51.86568865001374,-24.507697124414896,-49.09763209010851,-50.47939428889385,-23.121402763295006,1,1,T,25.976229326813502,23.65654653891612,2.3196827878973805,,0,0,above_nonsaturation_range,8a75e64d5b6eaf1460bdc367c4e126a60b967bb684c866f853aa891d70cb16d1,8a75e64d5b6eaf1460bdc367c4e126a60b967bb684c866f853aa891d70cb16d1,1,820001:825504,135,287,507,40,40,40,0.982921511627907,0.9818313953488372
5391,825391,24,18,6,6,18,12,12,L24-O6-LC18-CB12,8.358045860488882e-13,2.56768358582547e-13,0.9999999999989073,27.810381557893734,-58.093682170304525,-59.273902657338496,-30.283300612410784,-57.40053498974458,-57.88760829621861,-28.897006251290893,1,3,T,28.50352873845368,27.04165102820925,1.4618777102444311,,0,0,above_nonsaturation_range,b04286984d5096750f10a0910e1e532e58d0f6c3111f5d775b112a516e92ac40,b04286984d5096750f10a0910e1e532e58d0f6c3111f5d775b112a516e92ac40,1,820001:825504,135,287,507,40,40,40,0.9943677325581395,0.9943677325581395
5392,825392,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.2563446610784179,0.08946111158076929,0.6541942273408128,0.9368814197434279,-9.363720213534963,-10.416439061481707,-8.426838793791536,-8.670573032975017,-9.030144700361816,-7.040544432671645,3,3,T,1.6300286003033733,-0.5016755230994383,2.1317041234028116,moderate,1,0,eligible_after_stratum_quota,15b4eed6272e1c797959cc522bc47cf5ee358ffe29fa266bddf7bb92ab5a5e9d,15b4eed6272e1c797959cc522bc47cf5ee358ffe29fa266bddf7bb92ab5a5e9d,1,820001:825504,136,287,507,40,40,40,0.061954941860465115,0.06231831395348837
5393,825393,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.0029329134452461786,0.0010583673810197517,0.9960087191737341,5.827759732832833,-15.100806792554211,-16.1200755572568,-9.273047059721378,-14.407659611994266,-14.73378119613691,-7.886752698601487,1,2,T,6.520906913392779,5.610535432881429,0.9103714805113496,,0,0,above_nonsaturation_range,28769d1e12797138cbef58adb3ffcdc8bd7d97b5c13c30462bf7744fdf51a7a6,28769d1e12797138cbef58adb3ffcdc8bd7d97b5c13c30462bf7744fdf51a7a6,1,820001:825504,136,287,507,40,40,40,0.3413880813953488,0.3413880813953488
5394,825394,8,6,2,2,6,4,4,L8-O2-LC6-CB4,6.817814850703284e-05,4.8057360993201095e-05,0.9998837644904998,9.59327020531222,-19.829161104944657,-20.178889897200637,-10.235890899632437,-19.136013924384713,-18.792595536080746,-8.849596538512547,1,1,T,10.286417385872165,7.966734597974785,2.3196827878973805,,0,0,above_nonsaturation_range,71e0fc193427d656068dd1c3776142d3dd30cdadabe4e5671364863e1fe41506,71e0fc193427d656068dd1c3776142d3dd30cdadabe4e5671364863e1fe41506,1,820001:825504,136,287,507,40,40,40,0.563953488372093,0.5735828488372093
5395,825395,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.00046828245831482043,0.00016810731477646232,0.9993636102269087,7.665802308342949,-23.712996931018314,-24.737466034382145,-16.047194622675367,-23.01984975045837,-23.351171673262254,-14.660900261555476,1,3,T,8.358949488902894,6.8970717786584625,1.4618777102444311,,0,0,above_nonsaturation_range,74f7a82120328cea3bc5be237a327ad398e0a92f067a915bf78de1f8d0f7d00d,74f7a82120328cea3bc5be237a327ad398e0a92f067a915bf78de1f8d0f7d00d,1,820001:825504,136,287,507,40,40,40,0.46057412790697677,0.46075581395348836
5396,825396,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.0003531864346770766,0.0001802734009606731,0.9994665401643623,7.947980894712618,-26.745769643460832,-27.41829111177347,-18.797788748748214,-26.05262246290089,-26.03199675065358,-17.411494387628323,2,3,T,8.641128075272563,7.644775329600592,0.9963527456719712,,0,0,above_nonsaturation_range,9458be444d951112a21b601791c2e58b88e26857c6efcfff222d79ff243a331b,9458be444d951112a21b601791c2e58b88e26857c6efcfff222d79ff243a331b,1,820001:825504,136,287,507,40,40,40,0.47292877906976744,0.4765625
5397,825397,16,12,4,4,12,8,8,L16-O4-LC12-CB8,2.193968223448119e-05,7.897373127434269e-05,0.9998990865864911,9.446294357801834,-38.22648742881369,-36.94566911851169,-27.499374760709852,-37.533340248253744,-35.5593747573918,-26.11308039958996,2,2,D,9.446294357801834,6.272911181307118,3.173383176494715,,0,0,above_nonsaturation_range,64b367b31ca63ce392ee7642a82b7dfc9deee19ce3fb5300de176b235ea94fff,64b367b31ca63ce392ee7642a82b7dfc9deee19ce3fb5300de176b235ea94fff,1,820001:825504,136,287,507,40,40,40,0.5719476744186046,0.5655886627906976
5398,825398,20,15,5,5,15,10,10,L20-O5-LC15-CB10,1.3904528163077638e-07,4.5748141110530057e-07,0.9999994034733073,14.597528987993268,-44.768994687244856,-43.57805808202657,-28.980529094033297,-44.07584750668491,-42.191763720906685,-27.594234732913407,1,1,D,14.59752898799327,12.54851394591579,2.0490150420774795,,0,0,above_nonsaturation_range,28837d38d173c6369b521d9efd7ec13b4b2e35f7d55dd3e23473d5fc22cdcebe,28837d38d173c6369b521d9efd7ec13b4b2e35f7d55dd3e23473d5fc22cdcebe,1,820001:825504,136,287,507,40,40,40,0.776344476744186,0.7754360465116279
5399,825399,24,18,6,6,18,12,12,L24-O6-LC18-CB12,1.4921106391023241e-06,2.8388871635992667e-06,0.9999956690021973,12.772094095377897,-51.68184983405624,-51.038629356403604,-38.2665352610257,-50.98870265349629,-49.65233499528372,-36.880240899905814,6,7,D,12.772094095377897,12.142975168930716,0.629118926447181,,0,0,above_nonsaturation_range,1e2c8fd85a17e8bac77db0b9064eb835d281301df77ff6a8004b7eb276538482,1e2c8fd85a17e8bac77db0b9064eb835d281301df77ff6a8004b7eb276538482,1,820001:825504,136,287,507,40,40,40,0.7154796511627907,0.7163880813953488
5400,825400,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.0510392537797702,0.02349188781070917,0.9254688584095206,2.897705464424104,-9.827826696867945,-10.603766553484549,-6.930121232443842,-9.134679516308,-9.217472192364658,-5.543826871323951,2,2,T,3.5908526449840488,1.5639090010674779,2.026943643916571,very_strong,1,0,eligible_after_stratum_quota,a98bf9695d9c2e4a4d11aed2f07528c52a65fc6b112bd9ec3255aaa8972db839,a98bf9695d9c2e4a4d11aed2f07528c52a65fc6b112bd9ec3255aaa8972db839,1,820001:825504,136,287,508,40,40,40,0.14553052325581395,0.1504360465116279
5401,825401,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.015220128922414198,0.0054923161856371815,0.9792875548919485,4.164206499488964,-14.269030175882277,-15.288298940584866,-10.104823676393314,-13.575882995322331,-13.902004579464975,-8.718529315273424,1,1,T,4.857353680048909,2.9163913012929603,1.9409623787559493,very_strong,1,0,eligible_after_stratum_quota,7f6aeb9fcecf7f73cd8743d05db0cc5f80c312b632ef1f71dd8aa7a6795355d8,7f6aeb9fcecf7f73cd8743d05db0cc5f80c312b632ef1f71dd8aa7a6795355d8,1,820001:825504,136,287,509,40,40,40,0.2258357558139535,0.22238372093023256
5402,825402,8,6,2,2,6,4,4,L8-O2-LC6-CB4,1.7444318843511734e-05,2.2359544319284474e-05,0.9999601961368371,10.708217484510337,-21.910682371410385,-21.662443130544503,-10.954225646034171,-21.21753519085044,-20.276148769424612,-9.56793128491428,1,1,D,10.708217484510335,8.659202442432857,2.0490150420774795,,0,0,above_nonsaturation_range,dbf2d8c6f20ab2f28b1336cd72618707b722bb7240a199a047b6f9a0d6442997,dbf2d8c6f20ab2f28b1336cd72618707b722bb7240a199a047b6f9a0d6442997,1,820001:825504,136,287,509,40,40,40,0.6202761627906976,0.6331758720930233
5403,825403,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.00013283899072604602,3.303409529038285e-05,0.9998341269139835,8.926206872306132,-23.68710713386161,-25.0787047139652,-14.760900261555477,-22.993959953301665,-23.69241035284531,-13.374605900435586,3,3,T,9.619354052866077,8.094085932048944,1.5252681208171333,,0,0,above_nonsaturation_range,720f2a279cb5c1751449c10f38b95535e855d86bef7075bebe1c82b02daa20d1,720f2a279cb5c1751449c10f38b95535e855d86bef7075bebe1c82b02daa20d1,1,820001:825504,136,287,509,40,40,40,0.5432412790697675,0.5359738372093024
5404,825404,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.0007489051738260357,0.0003141284513934756,0.9989369663747805,7.1958345871193305,-26.55744033782132,-27.42625072649163,-19.36160575070199,-25.864293157261375,-26.03995636537174,-17.9753113895821,3,3,T,7.888981767679277,5.903537132354526,1.9854446353247515,,0,0,above_nonsaturation_range,03f793add5d7ee97c30c3894149526297c2bf2e930799ff447abab55306bbe86,03f793add5d7ee97c30c3894149526297c2bf2e930799ff447abab55306bbe86,1,820001:825504,136,287,509,40,40,40,0.43005087209302323,0.428234011627907
5405,825405,16,12,4,4,12,8,8,L16-O4-LC12-CB8,0.015200432500432232,0.002487363377413096,0.9823122041221546,4.168585303207858,-33.683032892898424,-35.493133509432425,-29.51444758969057,-32.98988571233848,-34.10683914831254,-28.128153228570678,6,6,T,4.861732483767803,2.665560600208094,2.196171883559709,,0,0,above_nonsaturation_range,4a3a3de5d91becf6ebb012eb5ade56734a82a78e7bfa96468a602f4f4f0fb8d9,4a3a3de5d91becf6ebb012eb5ade56734a82a78e7bfa96468a602f4f4f0fb8d9,1,820001:825504,136,287,509,40,40,40,0.23819040697674418,0.22438226744186046
5406,825406,20,15,5,5,15,10,10,L20-O5-LC15-CB10,9.946777291872273e-06,3.694824869158036e-06,0.999986358397839,11.518248307826438,-43.47162989270942,-44.46194534458475,-31.953381584882987,-42.778482712149476,-43.07565098346486,-30.567087223763096,1,1,T,12.211395488386383,9.891712700489004,2.3196827878973805,,0,0,above_nonsaturation_range,bb364fb61a7328ebd118b10e9e46edd52e91a9dd0ecc33621eac542e4ba293c7,bb364fb61a7328ebd118b10e9e46edd52e91a9dd0ecc33621eac542e4ba293c7,1,820001:825504,136,287,509,40,40,40,0.6662427325581395,0.665515988372093
5407,825407,24,18,6,6,18,12,12,L24-O6-LC18-CB12,2.2696465744474195e-07,3.9112001517336334e-08,0.9999997339233411,15.298471259585922,-52.73159894522919,-54.489963892441985,-37.43312768564326,-52.03845176466924,-53.1036695313221,-36.04683332452337,2,3,T,15.991618440145867,14.695128539808087,1.2964899003377812,,0,0,above_nonsaturation_range,635a727c22d8b7cf43b8230db3c42f97bc1c4d1217e52219333ecb84cebefc3f,635a727c22d8b7cf43b8230db3c42f97bc1c4d1217e52219333ecb84cebefc3f,1,820001:825504,136,287,509,40,40,40,0.799781976744186,0.7965116279069767
5408,825408,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.5255264627220088,0.22106586519203816,0.2534076720859531,-0.7294010022636341,-8.164273463524076,-9.03021332014068,-8.89367446578771,-7.47112628296413,-7.643918959020789,-7.507380104667819,,,T,-0.03625382170368874,0.0,-0.03625382170368874,,0,0,below_formed_range,e8c9308c600492862e1a7e889b4252d573cddc85c977dfa14c28b0cd87cbc82f,e8c9308c600492862e1a7e889b4252d573cddc85c977dfa14c28b0cd87cbc82f,1,820001:825504,136,287,509,40,40,40,0.022892441860465115,0.022347383720930234
5409,825409,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.001049339209257296,0.00019389369551895392,0.9987567670952238,6.858350631077434,-15.472230317597946,-17.160836190489665,-8.613879686520512,-14.779083137038,-15.774541829369774,-7.2275853254006215,2,2,T,7.551497811637379,4.621443543228649,2.9300542684087296,,0,0,above_nonsaturation_range,57389919f696dd3b32f71f1d2dc6782a30f4ec2ce7f7b54243d5517b60f2a6fc,57389919f696dd3b32f71f1d2dc6782a30f4ec2ce7f7b54243d5517b60f2a6fc,1,820001:825504,136,287,509,40,40,40,0.41824127906976744,0.40879360465116277
5410,825410,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.04454188648062253,0.014109357119405723,0.9413487563999717,3.0508836784048166,-17.635498229779028,-18.78509004269074,-14.584614551374214,-16.942351049219084,-17.39879568157085,-13.198320190254323,5,5,T,3.744030858964762,1.1276395576718021,2.61639130129296,very_strong,1,0,eligible_after_stratum_quota,6c39086ecfff7108b729c32759950512525f0546d153b4509f10c78e2c767364,6c39086ecfff7108b729c32759950512525f0546d153b4509f10c78e2c767364,1,820001:825504,136,287,510,40,40,40,0.16351744186046513,0.15388808139534885
5411,825411,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0018120800946756345,0.000538211526915097,0.9976497083784092,6.310926812086468,-23.15699749203985,-24.370976524431214,-16.84607067995338,-22.463850311479906,-22.984682163311323,-15.459776318833491,2,2,T,7.004073992646412,5.074621757209362,1.9294522354370502,,0,0,above_nonsaturation_range,8ecee342591081d2ff0e5612b7f824026721cdf9aaeadab6c0e24d397d929202,8ecee342591081d2ff0e5612b7f824026721cdf9aaeadab6c0e24d397d929202,1,820001:825504,136,287,510,40,40,40,0.37863372093023256,0.37336482558139533
5412,825412,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.00944363171990847,0.007603298466164319,0.9829530698139273,4.645220754945728,-25.47804803778689,-25.694806498208465,-20.83282728284117,-24.784900857226948,-24.308512137088574,-19.44653292172128,3,4,T,5.338367935505674,3.9858856352801917,1.3524823002254824,,0,0,above_nonsaturation_range,15a47a645bd5ce2558f50dd92d5fdaaed2e2f538f8993f0e0007a160256ca25a,15a47a645bd5ce2558f50dd92d5fdaaed2e2f538f8993f0e0007a160256ca25a,1,820001:825504,136,287,510,40,40,40,0.2401889534883721,0.2543604651162791
