seed,stage,episode,world,model,arm,guide_regime,contact_mode,packets,interventions,contact,pseudo_observations,selected_channels,packet_signature,contact_signature,replay_exact
17020,43B,81,joint,joint,scaffolded,context_switch,present,2,2,1,0,1;4,-0.6846812479950007;1.1801140942517518;0.06139775912107914;0.8896109005293857,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,conclusion,context_switch,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,conclusion_info_matched,context_switch,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,no_guidance,none,present,0,0,1,0,,,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,random_guidance,none,present,2,2,1,0,4;1,1.1801140942517518;-0.6846812479950007;0.8896109005293857;0.06139775912107914,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,scaffolded,accurate_stable,present,2,2,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,conclusion,accurate_stable,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,scaffolded,noisy,present,2,2,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,conclusion,noisy,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,conclusion_info_matched,noisy,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,scaffolded,systematically_wrong,present,2,2,1,0,3;4,-0.322386577027876;1.1801140942517518;-0.055968301614300386;0.8896109005293857,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,conclusion,systematically_wrong,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,scaffolded,context_switch,present,2,2,1,0,1;2,-0.6846812479950007;1.1312706284892635;0.06139775912107914;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,conclusion,context_switch,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,factorized,factorized,conclusion_info_matched,context_switch,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,stress,81,joint,learned_joint,scaffolded,accurate_stable,absent,2,2,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,42;159;63;247;232;49;2;192,true
17020,stress,81,joint,learned_joint,no_guidance,accurate_stable,absent,0,0,1,0,,,42;159;63;247;232;49;2;192,true
17020,stress,81,joint,learned_joint,scaffolded,accurate_stable,misattuned,2,2,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,168;95;234;134;26;119;239;191,true
17020,stress,81,joint,learned_joint,no_guidance,accurate_stable,misattuned,0,0,1,0,,,168;95;234;134;26;119;239;191,true
17020,43C,81,joint,guided_policy_learner,internalized_guided,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43C,81,joint,random_policy_learner,internalized_random,none,present,2,0,1,0,3;4,-0.322386577027876;1.1801140942517518;-0.055968301614300386;0.8896109005293857,172;57;117;105;129;117;202;63,true
17020,43C,81,joint,precision_only,autonomous,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43A,82,joint,learned_joint,autonomous,none,present,2,0,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,43A,82,joint,learned_joint,random,none,present,2,2,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,43A,82,joint,factorized_replay,replay,none,present,2,0,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,43A,82,joint,shuffled_replay,replay,none,present,2,0,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,43A,82,joint,learned_joint,precision_blind,none,present,2,0,1,0,2;4,-1.1088585845267867;-1.871102557301498;-2.8541937803566224;-1.1134670759179488,126;45;172;143;104;44;242;63,true
17020,43A,82,factorized,factorized,autonomous,none,present,2,0,1,0,4;2,-1.871102557301498;0.6911414154732137;-1.1134670759179488;-1.054193780356622,126;45;172;143;104;44;242;63,true
17020,43A,82,factorized,factorized,random,none,present,2,2,1,0,4;2,-1.871102557301498;0.6911414154732137;-1.1134670759179488;-1.054193780356622,126;45;172;143;104;44;242;63,true
17020,43A,82,configuration_violating,learned_joint,autonomous,none,present,2,0,1,0,2;4,-1.1088585845267867;-0.07110255730149787;-2.8541937803566224;0.6865329240820512,238;106;182;102;12;157;247;63,true
17020,43A,82,configuration_violating,factorized_replay,replay,none,present,2,0,1,0,2;4,-1.1088585845267867;-0.07110255730149787;-2.8541937803566224;0.6865329240820512,238;106;182;102;12;157;247;63,true
17020,stress,82,coordinated_precision,adaptive_global,autonomous,none,present,2,0,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,stress,82,coordinated_precision,rigid_global,autonomous,none,present,2,0,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,stress,82,coordinated_precision,independent_local,autonomous,none,present,2,0,1,0,2;4,-1.1088585845267867;-1.871102557301498;-2.8541937803566224;-1.1134670759179488,126;45;172;143;104;44;242;63,true
17020,stress,82,local_deviation,adaptive_global,autonomous,none,present,2,0,1,0,2;4,-1.1088585845267867;-8.885829607505055;-2.8541937803566224;-3.5469161698466705,126;45;172;143;104;44;242;63,true
17020,stress,82,local_deviation,rigid_global,autonomous,none,present,2,0,1,0,4;2,-8.885829607505055;-1.1088585845267867;-3.5469161698466705;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,stress,82,local_deviation,independent_local,autonomous,none,present,2,0,1,0,2;4,-1.1088585845267867;-8.885829607505055;-2.8541937803566224;-3.5469161698466705,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,no_guidance,none,present,0,0,1,0,,,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,random_guidance,none,present,2,2,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,scaffolded,accurate_stable,present,2,2,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,conclusion,accurate_stable,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,scaffolded,noisy,present,2,2,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,conclusion,noisy,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,conclusion_info_matched,noisy,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,scaffolded,systematically_wrong,present,2,2,1,0,3;4,-0.4950806492969779;-1.871102557301498;-0.1031102038448605;-1.1134670759179488,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,conclusion,systematically_wrong,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,scaffolded,context_switch,present,2,2,1,0,2;1,-1.1088585845267867;-0.3120279075906393;-2.8541937803566224;-0.38458713327620386,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,conclusion,context_switch,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,joint,joint,conclusion_info_matched,context_switch,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,no_guidance,none,present,0,0,1,0,,,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,random_guidance,none,present,2,2,1,0,4;2,-1.871102557301498;0.6911414154732137;-1.1134670759179488;-1.054193780356622,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,scaffolded,accurate_stable,present,2,2,1,0,4;2,-1.871102557301498;0.6911414154732137;-1.1134670759179488;-1.054193780356622,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,conclusion,accurate_stable,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,scaffolded,noisy,present,2,2,1,0,4;2,-1.871102557301498;0.6911414154732137;-1.1134670759179488;-1.054193780356622,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,conclusion,noisy,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,conclusion_info_matched,noisy,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,scaffolded,systematically_wrong,present,2,2,1,0,3;4,-0.4950806492969779;-1.871102557301498;-0.1031102038448605;-1.1134670759179488,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,conclusion,systematically_wrong,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,scaffolded,context_switch,present,2,2,1,0,1;2,-0.3120279075906393;0.6911414154732137;-0.38458713327620386;-1.054193780356622,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,conclusion,context_switch,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,43B,82,factorized,factorized,conclusion_info_matched,context_switch,present,0,2,1,2,,,126;45;172;143;104;44;242;63,true
17020,stress,82,joint,learned_joint,scaffolded,accurate_stable,absent,2,2,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,175;135;77;86;148;179;1;64,true
17020,stress,82,joint,learned_joint,no_guidance,accurate_stable,absent,0,0,1,0,,,175;135;77;86;148;179;1;64,true
17020,stress,82,joint,learned_joint,scaffolded,accurate_stable,misattuned,2,2,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,144;49;245;30;156;186;171;191,true
17020,stress,82,joint,learned_joint,no_guidance,accurate_stable,misattuned,0,0,1,0,,,144;49;245;30;156;186;171;191,true
17020,43C,82,joint,guided_policy_learner,internalized_guided,none,present,2,0,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,43C,82,joint,random_policy_learner,internalized_random,none,present,2,0,1,0,3;4,-0.4950806492969779;-1.871102557301498;-0.1031102038448605;-1.1134670759179488,126;45;172;143;104;44;242;63,true
17020,43C,82,joint,precision_only,autonomous,none,present,2,0,1,0,4;2,-1.871102557301498;-1.1088585845267867;-1.1134670759179488;-2.8541937803566224,126;45;172;143;104;44;242;63,true
17020,43A,83,joint,learned_joint,autonomous,none,present,2,0,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,43A,83,joint,learned_joint,random,none,present,2,2,1,0,4;1,-1.875864982042773;1.6750439057934345;-1.3867793489253566;-2.034769574675779,106;215;160;202;233;10;235;63,true
17020,43A,83,joint,factorized_replay,replay,none,present,2,0,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,43A,83,joint,shuffled_replay,replay,none,present,2,0,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,43A,83,joint,learned_joint,precision_blind,none,present,2,0,1,0,2;4,1.5039846548051419;-1.875864982042773;0.298739459284664;-1.3867793489253566,106;215;160;202;233;10;235;63,true
17020,43A,83,factorized,factorized,autonomous,none,present,2,0,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,43A,83,factorized,factorized,random,none,present,2,2,1,0,4;1,-1.875864982042773;1.6750439057934345;-1.3867793489253566;-2.034769574675779,106;215;160;202;233;10;235;63,true
17020,43A,83,configuration_violating,learned_joint,autonomous,none,present,2,0,1,0,4;2,-0.07586498204277303;1.5039846548051419;0.41322065107464323;0.298739459284664,38;169;90;188;24;246;242;63,true
17020,43A,83,configuration_violating,factorized_replay,replay,none,present,2,0,1,0,4;2,-0.07586498204277303;1.5039846548051419;0.41322065107464323;0.298739459284664,38;169;90;188;24;246;242;63,true
17020,stress,83,coordinated_precision,adaptive_global,autonomous,none,present,2,0,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,stress,83,coordinated_precision,rigid_global,autonomous,none,present,2,0,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,stress,83,coordinated_precision,independent_local,autonomous,none,present,2,0,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,stress,83,local_deviation,adaptive_global,autonomous,none,present,2,0,1,0,4;2,-8.08173743956052;1.5039846548051419;-1.2127617092974834;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,stress,83,local_deviation,rigid_global,autonomous,none,present,2,0,1,0,4;2,-8.08173743956052;1.5039846548051419;-1.2127617092974834;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,stress,83,local_deviation,independent_local,autonomous,none,present,2,0,1,0,2;4,1.5039846548051419;-8.08173743956052;0.298739459284664;-1.2127617092974834,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,no_guidance,none,present,0,0,1,0,,,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,random_guidance,none,present,2,2,1,0,4;1,-1.875864982042773;1.6750439057934345;-1.3867793489253566;-2.034769574675779,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,scaffolded,accurate_stable,present,2,2,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,conclusion,accurate_stable,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,scaffolded,noisy,present,2,2,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,conclusion,noisy,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,conclusion_info_matched,noisy,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,scaffolded,systematically_wrong,present,2,2,1,0,3;4,-0.2808879011059541;-1.875864982042773;-0.10801275235466368;-1.3867793489253566,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,conclusion,systematically_wrong,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,scaffolded,context_switch,present,2,2,1,0,2;1,1.5039846548051419;1.6750439057934345;0.298739459284664;-2.034769574675779,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,conclusion,context_switch,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,joint,joint,conclusion_info_matched,context_switch,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,no_guidance,none,present,0,0,1,0,,,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,random_guidance,none,present,2,2,1,0,4;1,-1.875864982042773;1.6750439057934345;-1.3867793489253566;-2.034769574675779,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,scaffolded,accurate_stable,present,2,2,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,conclusion,accurate_stable,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,scaffolded,noisy,present,2,2,1,0,4;2,-1.875864982042773;1.5039846548051419;-1.3867793489253566;0.298739459284664,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,conclusion,noisy,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,conclusion_info_matched,noisy,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,scaffolded,systematically_wrong,present,2,2,1,0,3;4,-0.2808879011059541;-1.875864982042773;-0.10801275235466368;-1.3867793489253566,106;215;160;202;233;10;235;63,true
17020,43B,83,factorized,factorized,conclusion,systematically_wrong,present,0,2,1,2,,,106;215;160;202;233;10;235;63,true
