seed,truth,material_redescription,raw_cs_argmax,pi0,pi1,q0,q1,bf,log_bf,recombination_error
787387,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.570114578200393e-10,0.9999999998429886,73393927.6675227,18.11135176083718,0.0
787388,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,8.567633615623033e-14,0.9999999999999143,134502572087.24776,25.62484915913072,0.0
787389,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.4523213362207693e-14,0.9999999999999456,211353786202.41937,26.076799278170263,0.0
787390,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.8848189922407917e-18,1.0,3994596406575435.0,35.92371894438865,0.0
787391,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.608283316889307e-20,1.0,4.4181119073249274e+17,40.62965901543669,0.0
787392,continuous_drift,True,True,0.011392405063291136,0.9886075949367089,2.1313993073282547e-20,1.0,5.4066300671134106e+17,40.83157257155718,0.0
787393,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.9191709277889955e-15,0.999999999999998,6004513414186.413,29.423532538066873,0.0
787394,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.4720153439818285e-09,0.9999999945279846,2105931.141008522,14.560268274564363,0.0
787395,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.1898750569104656e-05,0.9999681012494308,361.2467505216551,5.889561244290421,0.0
787396,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.478954471655435e-14,0.9999999999999851,779177980179.922,27.38150532935274,0.0
787397,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,7.219694801711401e-11,0.999999999927803,159614608.3136638,18.888272769578663,0.0
787398,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.0344315331920955e-11,0.9999999999496556,228897493.2615442,19.24878483362449,0.0
787399,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,9.545591755267572e-06,0.9999904544082447,1207.2145839726875,7.096070988206286,0.0
787400,change_point,False,False,0.011392405063291136,0.9886075949367089,0.001094844177594811,0.9989051558224051,10.513889714481639,2.3526972129454036,0.0
787401,change_point,False,False,0.011392405063291136,0.9886075949367089,4.831689794193067e-15,0.9999999999999952,2385022232568.662,28.50022956205713,0.0
787402,change_point,False,False,0.011392405063291136,0.9886075949367089,5.989334365886027e-09,0.9999999940106655,1924034.7602970456,14.469934976727044,0.0
787403,change_point,False,False,0.011392405063291136,0.9886075949367089,1.0252660224579734e-13,0.9999999999998975,112397049425.2556,25.44530352339646,0.0
787404,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0008065110253931182,0.9991934889746069,14.276796269867061,2.658635580891376,0.0
787405,change_point,False,False,0.011392405063291136,0.9886075949367089,0.12871950294713783,0.8712804970528621,0.07800188792470672,-2.5510222484225547,0.0
787406,change_point,False,False,0.011392405063291136,0.9886075949367089,8.829164396985582e-06,0.999991170835603,1305.1728699748567,7.174090778397444,0.0
787407,change_point,False,False,0.011392405063291136,0.9886075949367089,0.02171724792023351,0.9782827520797664,0.5191000646721748,-0.6556586115637661,0.0
787408,change_point,False,False,0.011392405063291136,0.9886075949367089,0.2066369924314403,0.7933630075685597,0.04424409845106962,-3.1180332847599557,0.0
787409,change_point,False,False,0.011392405063291136,0.9886075949367089,0.40752427300535554,0.5924757269946445,0.016753615990243352,-4.08914116399527,0.0
787410,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0005840838962354347,0.9994159161037647,19.717983758693737,2.9815311004733207,0.0
787411,change_point,False,False,0.011392405063291136,0.9886075949367089,1.1009614117499162e-20,1.0,1.0466931408349123e+18,41.49216747861631,0.0
787412,change_point,False,False,0.011392405063291136,0.9886075949367089,7.372264649231773e-09,0.9999999926277353,1563113.6487036946,14.262190318662787,0.0
787413,change_point,False,False,0.011392405063291136,0.9886075949367089,2.1897506763782927e-15,0.9999999999999979,5262556922272.547,29.291638131462406,0.0
787414,change_point,False,False,0.011392405063291136,0.9886075949367089,3.246433229461953e-10,0.9999999996753567,35496456.45474859,17.384943431287383,0.0
787415,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0025608450296992747,0.9974391549703008,4.488431384429489,1.501503283126497,0.0
787416,change_point,False,False,0.011392405063291136,0.9886075949367089,0.6196912036061071,0.380308796393893,0.007072167118196606,-4.951588322959287,0.0
787417,change_point,False,False,0.011392405063291136,0.9886075949367089,0.8136900984259553,0.18630990157404467,0.002638568544655805,-5.937518726810622,0.0
787418,change_point,False,False,0.011392405063291136,0.9886075949367089,0.08345774009052473,0.9165422599094754,0.12655442917135204,-2.0670827932249454,0.0
787419,change_point,False,False,0.011392405063291136,0.9886075949367089,0.023006082529652933,0.976993917470347,0.4893737409662089,-0.7146287849786495,0.0
787420,change_point,False,False,0.011392405063291136,0.9886075949367089,4.350482051432381e-07,0.9999995649517948,26488.28895379966,10.184457988024409,0.0
787421,change_point,False,False,0.011392405063291136,0.9886075949367089,2.836012734226141e-08,0.9999999716398726,406334.11529292015,12.91493104422229,0.0
787422,change_point,False,False,0.011392405063291136,0.9886075949367089,1.8897759354273665e-14,0.999999999999981,609791211962.8801,27.13638246005346,0.0
787423,change_point,False,False,0.011392405063291136,0.9886075949367089,0.37428004854686187,0.6257199514531382,0.019265256753946226,-3.949451973510541,0.0
787424,change_point,False,False,0.011392405063291136,0.9886075949367089,0.002802629307264312,0.9971973706927356,4.100217936671395,1.4110401275832762,0.0
787425,change_point,False,False,0.011392405063291136,0.9886075949367089,0.03840302359435265,0.9615969764056473,0.28854871561794077,-1.242891348994518,0.0
787426,change_point,False,False,0.011392405063291136,0.9886075949367089,6.249227438668787e-07,0.9999993750772561,18440.16799149484,9.82228660723692,0.0
787427,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0008944313807437087,0.9991055686192564,12.87229035128319,2.555076966247613,0.0
787428,change_point,False,False,0.011392405063291136,0.9886075949367089,1.2159941498133737e-08,0.9999999878400584,947676.2237439092,13.761768186765293,0.0
787429,change_point,False,False,0.011392405063291136,0.9886075949367089,1.3268698597459273e-28,1.0,8.684866488890006e+25,59.726209351816955,0.0
787430,change_point,False,False,0.011392405063291136,0.9886075949367089,0.06126020725691647,0.9387397927430835,0.17658680201882473,-1.733942727360223,0.0
787431,change_point,False,False,0.011392405063291136,0.9886075949367089,1.2006920730276682e-12,0.9999999999987993,9597537819.129267,22.984772425350272,0.0
787432,change_point,False,False,0.011392405063291136,0.9886075949367089,0.5298293135303371,0.47017068646966287,0.010226123700217532,-4.582809685759753,0.0
787433,change_point,False,False,0.011392405063291136,0.9886075949367089,9.716265247146091e-08,0.9999999028373475,118602.01597252948,11.683528763483332,0.0
787434,change_point,False,False,0.011392405063291136,0.9886075949367089,0.21442527457301208,0.7855747254269879,0.04221851982986521,-3.164896295682798,0.0
787435,change_point,False,False,0.011392405063291136,0.9886075949367089,0.20353880987572506,0.7964611901242749,0.04509297234375815,-3.0990288684787597,0.0
787436,change_point,False,False,0.011392405063291136,0.9886075949367089,8.304471675818485e-28,1.0,1.387648489858914e+25,57.89223790548153,0.0
787437,change_point,False,False,0.011392405063291136,0.9886075949367089,6.605751854031701e-06,0.9999933942481459,1744.4814325521143,7.464212617149215,0.0
787438,change_point,False,False,0.011392405063291136,0.9886075949367089,4.5389640845006127e-10,0.9999999995461035,25388364.746364538,17.04980154618589,0.0
787439,change_point,True,True,0.011392405063291136,0.9886075949367089,6.058305451535896e-05,0.9999394169454846,190.20152635109253,5.248084175058546,0.0
787440,change_point,False,False,0.011392405063291136,0.9886075949367089,4.378396207459544e-11,0.9999999999562161,263194261.8598101,19.38840295573329,0.0
787441,change_point,False,False,0.011392405063291136,0.9886075949367089,0.07619171369441277,0.9238082863055872,0.13972225533503246,-1.9680987173541982,0.0
787442,change_point,False,False,0.011392405063291136,0.9886075949367089,0.00012400125255719057,0.9998759987474428,92.92050193619954,4.531744309697773,0.0
787443,change_point,False,False,0.011392405063291136,0.9886075949367089,4.819018426616681e-10,0.9999999995180981,23912935.27915151,16.989930095561377,0.0
787444,change_point,False,False,0.011392405063291136,0.9886075949367089,3.5523822552445784e-15,0.9999999999999963,3243932311341.923,28.807807386163134,0.0
787445,change_point,False,False,0.011392405063291136,0.9886075949367089,0.30760053907697377,0.6923994609230263,0.025939470366982822,-3.651989517920523,0.0
787446,change_point,False,False,0.011392405063291136,0.9886075949367089,0.025446699796763984,0.9745533002032359,0.44133219047340483,-0.8179574207184177,0.0
787447,change_point,False,False,0.011392405063291136,0.9886075949367089,0.013986738477772175,0.9860132615222278,0.8123772953645777,-0.2077903972728281,0.0
787448,change_point,False,False,0.011392405063291136,0.9886075949367089,1.1016411807177502e-06,0.9999988983588194,10460.46125250039,9.25535783344404,0.0
787449,change_point,False,False,0.011392405063291136,0.9886075949367089,0.6008694335900101,0.39913056640998984,0.007654667875959422,-4.872439637363756,0.0
787450,change_point,False,False,0.011392405063291136,0.9886075949367089,5.5529874290203495e-14,0.9999999999999445,207522306277.90137,26.058504670973903,0.0
787451,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0036113245201101784,0.9963886754798897,3.1794627540577434,1.1567122372543661,0.0
787452,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0026648919930921987,0.9973351080069077,4.312736961593274,1.4615727284637448,0.0
787453,change_point,False,False,0.011392405063291136,0.9886075949367089,0.00038354358902214234,0.999616456410978,30.03379035196799,3.4023230928770634,0.0
787454,change_point,False,False,0.011392405063291136,0.9886075949367089,6.007254251355424e-13,0.9999999999993993,19182952972.930256,23.67728785560046,0.0
787455,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0019089624740067721,0.9980910375259932,6.025099733224173,1.7959340324719433,0.0
787456,change_point,False,False,0.011392405063291136,0.9886075949367089,4.977604854693014e-16,0.9999999999999994,23151069473023.266,30.77306209293252,0.0
787457,change_point,False,False,0.011392405063291136,0.9886075949367089,4.07548544260817e-31,1.0,2.82756195361374e+28,65.51179744369377,0.0
787458,change_point,False,False,0.011392405063291136,0.9886075949367089,0.4100670718053956,0.5899329281946045,0.016578270300402237,-4.099662459180237,0.0
787459,change_point,False,False,0.011392405063291136,0.9886075949367089,4.577195179633555e-11,0.9999999999542281,251763080.38541514,19.343999046049987,0.0
787460,change_point,False,False,0.011392405063291136,0.9886075949367089,3.6189468312792003e-25,1.0,3.1842655107348766e+22,51.81509369942437,0.0
787461,change_point,False,False,0.011392405063291136,0.9886075949367089,9.227365309186342e-13,0.9999999999990772,12488600151.705843,23.24808207727719,0.0
787462,change_point,False,False,0.011392405063291136,0.9886075949367089,6.558593476739778e-14,0.9999999999999344,175703641655.69797,25.892064558479582,0.0
787463,change_point,False,False,0.011392405063291136,0.9886075949367089,2.81836303728733e-06,0.9999971816369627,4088.7759843678514,8.316000933920838,0.0
787464,change_point,False,False,0.011392405063291136,0.9886075949367089,0.7254100930996662,0.2745899069003338,0.004362068200935566,-5.434808976080645,0.0
787465,change_point,False,False,0.011392405063291136,0.9886075949367089,3.925084595777146e-27,1.0,2.935908080152851e+24,56.33905903426942,0.0
787466,change_point,False,False,0.011392405063291136,0.9886075949367089,2.4892243017594535e-17,1.0,462942916469212.1,33.76862487185062,0.0
787467,change_point,False,False,0.011392405063291136,0.9886075949367089,3.49547150327184e-23,1.0,3.296747683177853e+20,47.24463829182691,0.0
787468,change_point,False,False,0.011392405063291136,0.9886075949367089,1.5587372235794002e-05,0.9999844126277642,739.2848378609829,6.605683283575502,0.0
787469,change_point,False,False,0.011392405063291136,0.9886075949367089,7.908001639436995e-05,0.9999209199836055,145.71034266304497,4.981620696701297,0.0
787470,change_point,False,False,0.011392405063291136,0.9886075949367089,1.0992739688102579e-12,0.9999999999989007,10482998694.570189,23.073020609888573,0.0
787471,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0012477186207994586,0.9987522813792006,9.224282677673996,2.2218394283855165,0.0
787472,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0008604027200960545,0.999139597279904,13.381841199433714,2.593898653561304,0.0
787473,change_point,False,False,0.011392405063291136,0.9886075949367089,4.175676242794679e-08,0.9999999582432375,275971.757118823,12.528053810183662,0.0
787474,change_point,False,False,0.011392405063291136,0.9886075949367089,0.5665743603426745,0.43342563965732545,0.008815544807857019,-4.731238660407189,0.0
787475,change_point,False,False,0.011392405063291136,0.9886075949367089,1.219568255016651e-25,1.0,9.448989453950905e+22,52.902779845566734,0.0
787476,change_point,False,False,0.011392405063291136,0.9886075949367089,2.2059277273798157e-07,0.9999997794072273,52239.63094961026,10.863596699407944,0.0
787477,change_point,False,False,0.011392405063291136,0.9886075949367089,5.536682022553592e-22,1.0,2.081334548938164e+19,44.48212606492278,0.0
787478,change_point,False,False,0.011392405063291136,0.9886075949367089,0.012073117053475404,0.9879268829465246,0.9429678102646307,-0.05872313238769067,0.0
787479,change_point,False,False,0.011392405063291136,0.9886075949367089,0.5289681158160956,0.4710318841839044,0.010261533939889218,-4.5793529436027285,0.0
787480,change_point,False,False,0.011392405063291136,0.9886075949367089,7.705418143230145e-12,0.9999999999922947,1495530465.1521485,21.125746807041864,0.0
787481,change_point,False,False,0.011392405063291136,0.9886075949367089,4.024702795596067e-07,0.9999995975297203,28632.38238285157,10.262293607443704,0.0
787482,change_point,False,False,0.011392405063291136,0.9886075949367089,3.2371040476877536e-08,0.9999999676289596,355987.5443368326,12.782651021404194,0.0
787483,change_point,False,False,0.011392405063291136,0.9886075949367089,2.162478875489618e-18,1.0,5328924925297359.0,36.21192591017289,0.0
787484,change_point,False,False,0.011392405063291136,0.9886075949367089,0.030333234357873554,0.9696667656421264,0.3683793403684073,-0.9986420555209192,0.0
787485,change_point,False,False,0.011392405063291136,0.9886075949367089,1.4659641618448832e-19,1.0,7.860824895966966e+16,38.903253037435434,0.0
787486,change_point,False,False,0.011392405063291136,0.9886075949367089,1.5783822363220726e-23,1.0,7.300948600940893e+20,48.039706144927464,0.0
787487,change_point,False,False,0.011392405063291136,0.9886075949367089,1.505371117071485e-17,1.0,765504761539700.8,34.271556551176374,0.0
787488,change_point,False,False,0.011392405063291136,0.9886075949367089,0.0002710543271265058,0.9997289456728735,42.50278590559354,3.7495696245018646,0.0
787489,change_point,False,False,0.011392405063291136,0.9886075949367089,4.0493421788996964e-19,1.0,2.8458171897828716e+16,37.88721175142035,0.0
787490,change_point,False,False,0.011392405063291136,0.9886075949367089,2.325612735585701e-19,1.0,4.955118882733258e+16,38.44178264787783,0.0
787491,change_point,False,False,0.011392405063291136,0.9886075949367089,0.005633182423044391,0.9943668175769556,2.0341561279509186,0.7100810537517894,0.0
787492,change_point,False,False,0.011392405063291136,0.9886075949367089,2.995581046459933e-08,0.9999999700441895,384689.5495764487,12.860191923246502,0.0
787493,change_point,False,False,0.011392405063291136,0.9886075949367089,1.6004829712439468e-14,0.999999999999984,720013132727.605,27.30253528868962,0.0
787494,change_point,False,False,0.011392405063291136,0.9886075949367089,0.009906360540309389,0.9900936394596906,1.1517377880280193,0.14127192180656323,0.0
787495,change_point,False,False,0.011392405063291136,0.9886075949367089,0.02755169726465989,0.9724483027353401,0.40673321577259824,-0.8995977979689282,0.0
787496,change_point,False,False,0.011392405063291136,0.9886075949367089,5.730658500018713e-21,1.0,2.0108836672064804e+18,42.14510593477858,0.0
787497,change_point,False,False,0.011392405063291136,0.9886075949367089,0.012121852774882785,0.9878781472251172,0.9391302919752601,-0.06280105330242236,0.0
787498,change_point,False,False,0.011392405063291136,0.9886075949367089,3.175861740346269e-21,1.0,3.6285230662368876e+18,42.735357370570746,0.0
787499,change_point,False,False,0.011392405063291136,0.9886075949367089,0.2924433693178981,0.7075566306821018,0.02788116405639113,-3.579803941580103,0.0
