seed,truth,regret,truth_weight,off_truth_weight,entropy
787295,context_split,1.2575492623118803e-05,0.9996185357251618,0.0003814642748382058,0.00364945760351537
787296,context_split,8.632204589649936e-07,0.9999791589075153,2.0841092484680246e-05,0.00025278180298768973
787297,context_split,5.104484100589465e-07,0.9999876323797858,1.2367620214170927e-05,0.00016000703954467113
787298,context_split,3.603916335522447e-05,0.9991337752923111,0.000866224707688934,0.0071325324368016
787299,context_split,2.8384903486925832e-05,0.9993183514065997,0.0006816485934002525,0.006363450426508025
787300,continuous_drift,5.785986566782716e-05,0.9984649293348695,0.001535070665130478,0.01249324625715036
787301,continuous_drift,2.1046088397961663e-07,0.9999929479549036,7.052045096433979e-06,9.637538778670242e-05
787302,continuous_drift,0.00025839818577049584,0.9940287940725924,0.00597120592740763,0.03737122453464062
787303,continuous_drift,0.00013957108264387821,0.995652891667637,0.004347108332362959,0.028039527913921374
787304,continuous_drift,0.024943756094614262,0.372833848959802,0.627166151040198,0.6955303150960268
787305,continuous_drift,1.2833070533938932e-05,0.9996696988311765,0.00033030116882348803,0.0030999852560672646
787306,continuous_drift,2.1742221593494073e-06,0.9991179254411284,0.0008820745588715706,0.007215666669385089
787307,continuous_drift,0.017208906858538302,0.4281354731020263,0.5718645268979736,1.0781781293936066
787308,continuous_drift,-0.0014153713176788447,0.9840498603149703,0.015950139685029674,0.08548290371605155
787309,continuous_drift,0.001233383140167928,0.9553584350366493,0.0446415649633507,0.18399348415027345
787310,continuous_drift,0.00035586734172780393,0.9914431670199282,0.008556832980071816,0.05518505465671014
787311,continuous_drift,-0.00024642378656321756,0.9325184865298457,0.0674815134701543,0.2570574306423197
787312,continuous_drift,8.700219743455287e-06,0.9897476387257723,0.010252361274227684,0.05716872904924529
787313,continuous_drift,-0.02304681543291931,0.8081753561430453,0.19182464385695475,0.5070435472957028
787314,continuous_drift,-0.04664553052633232,0.37754524588303057,0.6224547541169694,0.6871524404028314
787315,continuous_drift,0.00011668586612589849,0.9971887681425406,0.002811231857459351,0.01939757971989888
787316,continuous_drift,0.0031009454874020292,0.9217248310236441,0.07827516897635589,0.29271861860754783
787317,continuous_drift,0.006611071730925862,0.8476363869909319,0.1523636130090681,0.5323380749887324
787318,continuous_drift,-3.7411534892228815e-06,0.8821493921306468,0.1178506078693532,0.4443001595352184
787319,continuous_drift,0.00011836651738622342,0.99668989837942,0.003310101620579986,0.022781433647612905
787320,continuous_drift,-2.2868593401170756e-06,0.999945680150206,5.43198497939823e-05,0.0005877749951294521
787321,continuous_drift,0.01153619695587782,0.6113536687915752,0.38864633120842484,0.6723105704571218
787322,continuous_drift,-5.757333862395815e-06,0.9992107778551845,0.0007892221448154713,0.006432328123108666
787323,continuous_drift,0.013021543542628558,0.7305304812656127,0.2694695187343873,0.762404301011368
787324,continuous_drift,3.971733291881681e-07,0.9990134132765073,0.0009865867234927217,0.007815856553004407
787325,continuous_drift,0.05599189666650014,0.18822459583777476,0.8117754041622253,0.6928586501455006
787326,continuous_drift,0.002865648469286164,0.9318716583399183,0.06812834166008175,0.29027142580330134
787327,continuous_drift,0.024368853682588565,0.5370328612389036,0.4629671387610964,0.9174678290880683
787328,continuous_drift,0.0009752788212722407,0.9689717143563719,0.03102828564362814,0.13864523106132337
787329,continuous_drift,0.001394557658640198,0.960088579471347,0.03991142052865304,0.1940794126994968
787330,continuous_drift,5.615055797510611e-06,0.9998628968754553,0.00013710312454473517,0.0013566046843322198
787331,continuous_drift,0.016550627791120338,0.6313887816199876,0.36861121838001243,0.6924067446425992
787332,continuous_drift,6.638627286944161e-05,0.9982261016698278,0.0017738983301721634,0.013022032169408676
787333,continuous_drift,0.0016166278839125543,0.622386312723085,0.377613687276915,0.8979449317051412
787334,continuous_drift,0.00923620628120562,0.7531621705585984,0.24683782944140165,0.7127214430902509
787335,continuous_drift,0.10107901916861876,0.014643398045667678,0.9853566019543323,0.09779408722293292
787336,continuous_drift,-0.035928036209672776,0.11776336792914824,0.8822366320708518,0.8198506602469201
787337,continuous_drift,0.04456414788060522,0.3418897086995134,0.6581102913004866,0.728938711410156
787338,continuous_drift,0.021823403683389014,0.21534813346348677,0.7846518665365132,1.0641165501510255
787339,continuous_drift,0.0010050792934750419,0.9731166089825408,0.02688339101745918,0.12381411205366011
787340,continuous_drift,0.07805515613158498,0.15099716775021008,0.8490028322497899,0.567450045489198
787341,continuous_drift,3.300096350677961e-05,0.9985428104916823,0.0014571895083177466,0.01131103980019941
787342,continuous_drift,5.500180644920268e-05,0.9944812775338535,0.005518722466146486,0.03601096621554367
787343,continuous_drift,0.004770703203028266,0.8860085142448181,0.11399148575518192,0.41856004761794835
787344,continuous_drift,-0.010678558446408637,0.2465193764162429,0.7534806235837571,0.717519064046748
787345,continuous_drift,-0.0004551983998138572,0.8033070454028868,0.19669295459711322,0.5879303564725992
787346,continuous_drift,8.924645171030458e-08,0.9999977702798951,2.229720104884869e-06,3.187101242729599e-05
787347,continuous_drift,-2.966140955873442e-05,0.9967190913697481,0.0032809086302518775,0.024297226778952415
787348,continuous_drift,0.0006433391585349094,0.9549224299632779,0.04507757003672208,0.20477099338089372
787349,continuous_drift,0.06446173486575398,0.09865992250528831,0.9013400774947117,0.37690367970552896
787350,continuous_drift,-0.003687672853667223,0.9663295101690892,0.03367048983091081,0.14927096787913957
787351,continuous_drift,0.005334605441725941,0.8825325061904764,0.1174674938095236,0.36924004024300516
787352,continuous_drift,0.04380460012978619,0.3010596554689339,0.6989403445310661,0.9556745484351042
787353,continuous_drift,-0.008231892487000772,0.7210956921626758,0.27890430783732423,0.771684904286557
787354,continuous_drift,-0.0011390960040185878,0.8868217902666626,0.11317820973333736,0.42388557607302607
787355,continuous_drift,5.9512121796482615e-06,0.8419828429218121,0.15801715707818786,0.5439882574769326
787356,continuous_drift,-0.005448603146452828,0.4899727404135781,0.5100272595864219,0.8050117669522933
787357,continuous_drift,0.1235651205595909,0.04201268680857663,0.9579873131914234,0.46160499478647155
787358,continuous_drift,-0.0035394862519571766,0.9735135557651107,0.026486444234889328,0.12231799004832938
787359,continuous_drift,-0.0047502618492612685,0.9041253577534519,0.09587464224654807,0.3813117701098237
787360,continuous_drift,0.012023249866423077,0.7313541993289197,0.26864580067108035,0.6043364685098787
787361,continuous_drift,-0.0586847129928619,0.09446414924716841,0.9055358507528316,0.43166257194984586
787362,continuous_drift,0.009149665490382061,0.7623048691744363,0.2376951308255637,0.5924799923971392
787363,continuous_drift,6.537414441491289e-06,0.9998430581909061,0.000156941809093869,0.001532977479443153
787364,continuous_drift,0.04301080990356502,0.22819169093586722,0.7718083090641328,0.6770465903426295
787365,continuous_drift,0.0001783717436116087,0.9781206756841979,0.021879324315802084,0.11025186050610403
787366,continuous_drift,0.07004889192164339,0.13598355509935584,0.8640164449006442,0.6459951684791827
787367,continuous_drift,0.035052788134853984,0.38216727371409326,0.6178327262859067,0.9783348577477555
787368,continuous_drift,-0.012636350023808992,0.021336204663041404,0.9786637953369586,0.1475151663663949
787369,continuous_drift,-0.0016483100899598614,0.9747251566050067,0.025274843394993307,0.12893761011976845
787370,continuous_drift,0.03213683874533135,0.20450644077638214,0.7954935592236179,0.9101434355429532
787371,continuous_drift,0.00022623897877623497,0.9944334016787709,0.005566598321229077,0.03501986349290407
787372,continuous_drift,-0.0002216961929167501,0.9903577452534164,0.009642254746583645,0.055621514366182546
787373,continuous_drift,-0.00040900058689648705,0.9988543979899741,0.0011456020100258923,0.009425318745275973
787374,continuous_drift,-0.004067234231862689,0.7595218308040016,0.2404781691959984,0.5634787474625619
787375,continuous_drift,-0.0012172596710155156,0.975924342503714,0.02407565749628604,0.11371079512214545
787376,continuous_drift,6.689745729933823e-05,0.996025440475748,0.003974559524251964,0.025966405775148083
787377,continuous_drift,7.815798669685847e-05,0.997329371912823,0.002670628087176996,0.020208686378651856
787378,continuous_drift,0.00015594765024366333,0.9957019220354961,0.004298077964503877,0.02879967105167658
787379,continuous_drift,-0.02571769508770642,0.5308329239712509,0.4691670760287491,0.9591816358522978
787380,continuous_drift,0.018631395861822497,0.36300847777617506,0.6369915222238249,0.7074117542167949
787381,continuous_drift,0.002052230770363058,0.950993979150927,0.04900602084907302,0.22773317630468673
787382,continuous_drift,-0.00011556225135964466,0.9982696790205613,0.0017303209794387042,0.01273650612521253
787383,continuous_drift,-0.011486549334930096,0.035736465939335986,0.964263534060664,0.2423503809177675
787384,continuous_drift,5.421781449221896e-05,0.9978310418067561,0.0021689581932439195,0.01547415483404233
787385,continuous_drift,0.0008545868680841458,0.9659938283990984,0.03400617160090158,0.14867928179574255
787386,continuous_drift,-0.0002739976950551319,0.9939968153796146,0.0060031846203854045,0.0370562691003772
787387,continuous_drift,0.009097916039122763,0.5181773050448613,0.48182269495513874,0.8997542459201446
787388,continuous_drift,-0.04444882211516532,0.34068868579832906,0.6593113142016709,0.7038909496936007
787389,continuous_drift,1.8796408459328026e-07,0.9999932358997659,6.764100234146753e-06,8.7283491069879e-05
787390,continuous_drift,0.0051533519383960185,0.6288634295240781,0.37113657047592186,0.7791488002065651
787391,continuous_drift,0.026922412637404136,0.459124852398764,0.540875147601236,0.7651772586481075
787392,continuous_drift,0.07362151920298417,0.17053594294659313,0.8294640570534069,0.5254606489142731
787393,continuous_drift,0.0015803302101350762,0.9525053982366153,0.047494601763384714,0.19239053285181165
787394,continuous_drift,0.00015524123164064227,0.9396785076138188,0.06032149238618123,0.22914557952871759
787395,continuous_drift,0.00017654516739688356,0.9957051716365533,0.0042948283634467455,0.02772892253262058
787396,continuous_drift,-0.044434260204514985,0.4994493795254698,0.5005506204745303,0.8317217115681202
787397,continuous_drift,0.03946379431827859,0.06631104388690842,0.9336889561130916,0.8081790198240173
787398,continuous_drift,5.401095444016827e-05,0.998579536054759,0.0014204639452409795,0.010795645408861137
787399,continuous_drift,0.02622026358258071,0.529311497562286,0.470688502437714,0.9232949711110693
787400,change_point,0.0003997620920133116,0.9749814550226009,0.025018544977399082,0.11697847214701203
787401,change_point,0.0003664449772392923,0.984899002333724,0.01510099766627604,0.08160507374549383
787402,change_point,0.0032236109240271205,0.894152699823134,0.10584730017686605,0.35019389015563085
787403,change_point,-0.0020875726719209453,0.9922701751511169,0.007729824848883071,0.04545918709875878
787404,change_point,0.00041220856881925744,0.9735594534810919,0.026440546518908148,0.12232554818384483
787405,change_point,0.0005005510765524098,0.9735676435549778,0.026432356445022176,0.12212361578213568
787406,change_point,0.0039058034957868415,0.9033925465001582,0.09660745349984179,0.31764827811974844
787407,change_point,0.00029452002573204794,0.9840418588368589,0.015958141163141093,0.0818784647244977
787408,change_point,0.0006186392806612299,0.9659580640848213,0.03404193591517868,0.14866444589776961
787409,change_point,0.0004121031368331529,0.9741103321330065,0.025889667866993538,0.1201805900999322
787410,change_point,0.00038635292571805496,0.9817204043752489,0.01827959562475112,0.09127694941076395
787411,change_point,0.005400103349873102,0.8583831233308786,0.14161687666912137,0.4109272558413075
787412,change_point,0.0005575444669008908,0.9749006314493234,0.025099368550676626,0.11921712361462432
787413,change_point,0.00012430361050045727,0.9930365944372345,0.0069634055627655345,0.041527499034006904
787414,change_point,0.00047017672794987436,0.9820651855428671,0.017934814457132853,0.08991513773959275
787415,change_point,0.004676913287810497,0.8545637184079514,0.14543628159204858,0.4147738840938139
787416,change_point,0.0009540629669479254,0.9246798696401881,0.07532013035981189,0.2676014016422356
787417,change_point,0.0005317497206493252,0.9417610889795986,0.05823891102040135,0.22210978393590577
787418,change_point,-0.00022074494364362116,0.622448193293472,0.377551806706528,0.6630879415711952
787419,change_point,0.00023663449737091705,0.9849843373422599,0.015015662657740125,0.0779495163879709
787420,change_point,0.00020057531699801956,0.9885581041070743,0.011441895892925658,0.0625286039273919
787421,change_point,0.0003199732579952652,0.9843116241843808,0.015688375815619215,0.08076065975314616
787422,change_point,0.000462504467570272,0.9820267116989839,0.017973288301016077,0.0906196805610137
787423,change_point,-0.013338572009986708,0.8848541006459002,0.1151458993540998,0.35738616521386796
787424,change_point,-0.006075387026889405,0.8975363878048809,0.10246361219511912,0.3305377575154336
787425,change_point,-0.00015794434978211314,0.9681719606027706,0.031828039397229446,0.1412947778549561
787426,change_point,0.00029033214079809966,0.9858939051957105,0.014106094804289482,0.07428521666605123
787427,change_point,0.0005288592376955966,0.9758909182527993,0.024109081747200722,0.113627029496889
787428,change_point,0.0002613095579784286,0.9878561587882632,0.012143841211736839,0.06564359228465473
787429,change_point,0.000160151219489831,0.992936941444626,0.0070630585553740355,0.04203041709234837
787430,change_point,0.00042578224259415265,0.9772522515386166,0.022747748461383388,0.10858611772707208
787431,change_point,-0.00016586263026496795,0.9906965858297435,0.009303414170256485,0.052776475482401636
787432,change_point,0.0008920326259280742,0.9127976759520036,0.08720232404799644,0.2960205443493899
787433,change_point,0.0004773687590731157,0.9790670746449411,0.020932925355058862,0.10165499229427863
787434,change_point,0.007437821674982044,0.8089976904920041,0.1910023095079959,0.4877886785312183
787435,change_point,0.003334197176712017,0.8013072347630477,0.19869276523695234,0.4988725725097273
787436,change_point,-1.399150176014293e-05,0.9900308192927397,0.009969180707260272,0.05596292810191573
787437,change_point,0.00017468659598492926,0.9885839312736953,0.01141606872630474,0.062412927473938284
787438,change_point,0.0023816089972796086,0.9232645868727797,0.07673541312722032,0.2708668694753946
787439,change_point,0.03648912471011349,0.3903264553490334,0.6096735446509667,0.6702552286836689
787440,change_point,0.0005550848890774063,0.9768748595491571,0.023125140450842907,0.11012038822526764
787441,change_point,0.0001679427779081403,0.9850067090089888,0.01499329099101121,0.07785526863753492
787442,change_point,-2.631937441321952e-06,0.9869693763529671,0.01303062364703289,0.06950497090852036
787443,change_point,0.000176605526053919,0.991107793646956,0.008892206353043997,0.05085656923444248
787444,change_point,0.0001615593896332849,0.9920553181087651,0.007944681891234873,0.046464166298321716
787445,change_point,0.0022286112748147366,0.8586507836636925,0.14134921633630748,0.407783598512954
787446,change_point,0.0008118841124750512,0.9441004665149869,0.055899533485013086,0.21570875079350296
787447,change_point,0.0002658558650387259,0.985137379641581,0.01486262035841901,0.07730783984973034
787448,change_point,0.0018204134712282993,0.938203596326661,0.06179640367333905,0.2334237346743801
787449,change_point,-0.00020435457211753771,0.910356884655905,0.08964311534409497,0.34023501915996357
787450,change_point,0.000294386233027429,0.9885020391151984,0.011497960884801595,0.06280788358175467
787451,change_point,0.0002718400037566108,0.9844797114310214,0.01552028856897858,0.08005185313688862
787452,change_point,0.0004225592617436528,0.9785887903261925,0.021411209673807496,0.10357198009686736
787453,change_point,0.003111535698346116,0.924266843836161,0.07573315616383902,0.2682298530518752
787454,change_point,0.0008151883428544338,0.975626838664452,0.02437316133554801,0.11492197963793234
787455,change_point,0.00047471022095783394,0.9763379310734772,0.023662068926522783,0.11197016521357031
787456,change_point,0.00014029700339464787,0.9927125316158718,0.007287468384128193,0.04312919931623917
787457,change_point,0.0001851220932218567,0.9918418334189388,0.008158166581061166,0.04735823479457556
787458,change_point,0.0004960817937966766,0.9720764222718247,0.02792357772817533,0.12745162665305734
787459,change_point,0.00010969516571801563,0.9919152863806487,0.008084713619351258,0.04702886693843486
787460,change_point,2.8446026527184642e-05,0.9896049096196808,0.01039509038031916,0.057819330067833095
787461,change_point,0.00011743800767908634,0.9891806546801902,0.01081934531980977,0.059734146828713544
787462,change_point,0.00023334283771081488,0.9889102196208087,0.011089780379191283,0.060955322445478265
787463,change_point,0.017585633793436806,0.5223145232980354,0.4776854767019646,0.6959968742556834
787464,change_point,0.004302831934234123,0.7638850795772275,0.2361149204227725,0.5472137298105485
787465,change_point,-0.00014405253334685378,0.9907870495914853,0.009212950408514664,0.05237203717649992
787466,change_point,0.0001938510800479539,0.9907437504088711,0.009256249591128918,0.05301887383104646
787467,change_point,0.0004970378314273679,0.9838651029773057,0.016134897022694328,0.08260511324081218
787468,change_point,0.00018814895524836098,0.9891302632031244,0.01086973679687564,0.06001939609178757
787469,change_point,-0.0012501221542186652,0.9747647430889701,0.025235256911029902,0.11779793423349395
787470,change_point,8.621552143835605e-05,0.9920491846474999,0.007950815352500085,0.04637478581026776
787471,change_point,-0.0021946471845316986,0.9711048459324403,0.028895154067559714,0.13088333514244752
787472,change_point,0.0007346165397873842,0.9655510174230975,0.03444898257690254,0.1666375621338224
787473,change_point,0.0002067294685043445,0.9887756422477147,0.011224357752285252,0.061820926607698376
787474,change_point,-0.00024119291274852608,0.9180300165709305,0.08196998342906947,0.2835578116434746
787475,change_point,0.0001728449669267107,0.9903211515005679,0.009678848499432124,0.05453908282961635
787476,change_point,0.00028640628286306463,0.9864146557766227,0.013585344223377316,0.07191360706338448
787477,change_point,0.00029496805366857615,0.9893036228713808,0.01069637712861915,0.05984406659852036
787478,change_point,0.0010282577395139825,0.9324442809555502,0.06755571904444979,0.24727092077920007
787479,change_point,0.0008493253358124638,0.9126934800767993,0.08730651992320071,0.2962954725298169
787480,change_point,0.00016526716965969968,0.9902326272203366,0.009767372779663441,0.05493470833758641
787481,change_point,0.0018162150790598612,0.9512094013932025,0.048790598606797464,0.1949434923050623
787482,change_point,0.004911971604882955,0.8059770308614689,0.19402296913853112,0.49488521978896177
787483,change_point,0.00015784457885370529,0.9920237754994209,0.00797622450057911,0.0466301542838131
787484,change_point,0.0003596149126021686,0.9814885370493504,0.01851146295064965,0.09220076369643931
787485,change_point,0.0022604520973343867,0.9366760765676597,0.06332392343234028,0.2788405930114317
787486,change_point,0.0001347049489203537,0.9933375563625866,0.006662443637413418,0.04002998085318823
787487,change_point,0.00025474226335281907,0.9894382642770477,0.01056173572295227,0.05858109627364702
787488,change_point,0.0004193135304270494,0.9775510244489928,0.022448975551007222,0.10743299669038137
787489,change_point,0.00024488659966692694,0.9900741663965682,0.0099258336034318,0.05581608580077738
787490,change_point,0.0006041692908988363,0.9792500429422433,0.02074995705775673,0.10103045523273825
787491,change_point,0.0038082486155444073,0.8445521040232787,0.15544789597672126,0.43222365427912324
787492,change_point,0.00033920904734389506,0.9833382841197594,0.01666171588024057,0.08474828903945547
787493,change_point,0.00017746591910583476,0.9907478562773416,0.009252143722658368,0.052598851529536673
787494,change_point,0.0003324317842385109,0.9834045953794937,0.01659540462050635,0.08447607067168666
787495,change_point,0.00022003716716412214,0.9874093434583675,0.012590656541632494,0.06759380863555417
787496,change_point,0.00025836412532598274,0.9900592823531242,0.009940717646875763,0.058970046426190345
787497,change_point,-5.4004161251934114e-05,0.9802311270476334,0.019768872952366623,0.09713894771773426
787498,change_point,0.00035250831089594925,0.9862781522186033,0.013721847781396734,0.07259142369566178
787499,change_point,0.0017929418699192585,0.8523136812041876,0.1476863187958124,0.4200697596893088
