seed,generating_family,recovered_family,diagonal,context_split_selected,heldout_margin,complexity_audit
705082,context_split,context_split,true,true,2.010561138324502,true
705082,continuous_drift,continuous_drift,true,false,2.3005935180362416,true
705082,change_point,change_point,true,false,1.721866529524793,true
705083,global_downweight,global_downweight,true,false,0.00032828606187047804,true
705083,cue_local,cue_local,true,false,0.7264716928508443,true
705083,context_split,context_split,true,true,2.1608767491948226,true
705083,continuous_drift,continuous_drift,true,false,2.04191989752442,true
705083,change_point,change_point,true,false,1.795624060762064,true
705084,global_downweight,global_downweight,true,false,0.005566842753489502,true
705084,cue_local,cue_local,true,false,0.20567833829405746,true
705084,context_split,context_split,true,true,1.8480959465134696,true
705084,continuous_drift,continuous_drift,true,false,2.909487659979466,true
705084,change_point,change_point,true,false,1.704635080047753,true
705085,global_downweight,global_downweight,true,false,8.48019739709896e-5,true
705085,cue_local,cue_local,true,false,0.4499103835252054,true
705085,context_split,context_split,true,true,1.8137769436263937,true
705085,continuous_drift,continuous_drift,true,false,2.296127694482367,true
705085,change_point,change_point,true,false,1.3331467388751077,true
705086,global_downweight,global_downweight,true,false,0.00034891843114198684,true
705086,cue_local,cue_local,true,false,0.22694542816552143,true
705086,context_split,context_split,true,true,1.57769079942445,true
705086,continuous_drift,change_point,false,false,2.1979703200815357,true
705086,change_point,change_point,true,false,1.1870873558633688,true
705087,global_downweight,global_downweight,true,false,7.052988404131211e-5,true
705087,cue_local,cue_local,true,false,0.6709316813321369,true
705087,context_split,context_split,true,true,1.9904186555213093,true
705087,continuous_drift,continuous_drift,true,false,2.196032606508406,true
705087,change_point,change_point,true,false,1.3432935832868396,true
705088,global_downweight,global_downweight,true,false,0.0005493205733825349,true
705088,cue_local,cue_local,true,false,0.2898020877727969,true
705088,context_split,context_split,true,true,2.14148780602613,true
705088,continuous_drift,continuous_drift,true,false,2.1685518286023124,true
705088,change_point,change_point,true,false,1.8674552560720472,true
705089,global_downweight,global_downweight,true,false,3.880536156186665e-5,true
705089,cue_local,cue_local,true,false,1.212655682323005,true
705089,context_split,context_split,true,true,1.6000496852995192,true
705089,continuous_drift,continuous_drift,true,false,2.6197852042240446,true
705089,change_point,change_point,true,false,0.7072447602229985,true
705090,global_downweight,global_downweight,true,false,8.993176758884808e-5,true
705090,cue_local,cue_local,true,false,0.6456509691081056,true
705090,context_split,context_split,true,true,1.6119138709808003,true
705090,continuous_drift,continuous_drift,true,false,1.887975382093852,true
705090,change_point,change_point,true,false,1.3180421038819259,true
705091,global_downweight,global_downweight,true,false,2.40633320979719e-5,true
705091,cue_local,cue_local,true,false,0.6300649685903235,true
705091,context_split,context_split,true,true,1.8997774660273667,true
705091,continuous_drift,continuous_drift,true,false,2.6368730526033417,true
705091,change_point,change_point,true,false,0.7454973874145341,true
705092,global_downweight,global_downweight,true,false,0.0011332694154959216,true
705092,cue_local,cue_local,true,false,0.7868749021043016,true
705092,context_split,context_split,true,true,2.155226497307908,true
705092,continuous_drift,continuous_drift,true,false,1.9924049277901168,true
705092,change_point,change_point,true,false,1.526366722525016,true
