scenario,t,x_true,y,x_mean,x_var,z_mean,h_mean
mpe,70,7.932254981969505,8.090837291280906,8.06726585384729,0.09774513962116985,-1.6993815823919267,-1.860514897278954
mpe,71,7.227475816376408,7.389548330603281,7.396409760083895,0.09749906190007816,-1.6056036035175825,-1.7257575482368317
mpe,72,12.963267943810887,12.976138406716068,12.915859339433968,0.09898682965855057,-2.4140404803939157,-1.976969392180327
mpe,73,11.746199874136165,11.424653101867332,11.442775333109727,0.09785640563346718,-1.7567206872863608,-1.9135430597122094
mpe,74,16.834934374303074,17.067900407229082,17.01289899553143,0.09911248878358596,-2.5516019647688064,-2.1550780977802897
mpe,75,17.91741484472707,17.9363863292518,17.907658899051878,0.09838076165643668,-2.0264330098600256,-2.168407314122197
mpe,76,20.228649778097527,20.85020952308281,20.80660905881031,0.09886395990214995,-2.343129470298133,-2.2967596813220363
mpe,77,20.361594194160297,20.349401690972694,20.339942957844467,0.0983779182526177,-2.0505769411775954,-2.180038152093934
mpe,78,22.505987275889883,22.903930937841626,22.861760439792118,0.09882237717992526,-2.3120442428090997,-2.2961235557361466
mpe,79,20.15141541974777,20.180285052039125,20.20309107878091,0.09851753678889139,-2.1259028311783723,-2.2813556732900597
mpe,80,18.841976397590084,19.052406020098203,19.05476175985637,0.09832368085316309,-2.0210284801788774,-2.1082184887994084
wake,1,-0.08431753001249316,0.1463962435714733,0.14327111029513484,0.09786529134894592,1.462562204025367,1.0753117890385422
wake,2,-1.4020734692342525,-1.6258466407227918,-1.4839738590681961,0.09194798695580844,-0.46445889636313425,-0.06812896449857901
wake,3,-1.502058728472413,-1.2379478927163958,-1.273703858266258,0.07919075077973185,0.5005303433576145,0.16108991078522739
wake,4,-0.45798584378226775,-0.23489214997159408,-0.3603802848825548,0.08713109192176104,0.0675636815703956,-0.0666564143375142
wake,5,-0.854358364609995,-0.8639686287132468,-0.786505784383599,0.08514920406499783,0.22119184677999462,-0.04795111330510146
wake,6,-0.5557854078086696,0.10574297585890685,0.0040088517162352,0.0880723033661376,0.02378911508569017,-0.1563453810437897
wake,7,-1.0565782184179533,-1.2133285511177059,-1.1056690334746666,0.09115469161160865,-0.27536329334643334,-0.3453361134050878
wake,8,0.7613525339146048,1.023730355079504,0.9185690503832168,0.09492982514495045,-0.8353017838118232,-0.660987622573549
wake,9,0.2985108539189705,0.16675545945093978,0.22324409512051246,0.09199747485879027,-0.4310773550518585,-0.6506821106158583
wake,10,1.5730746184508078,1.2819450969169264,1.2085643371871553,0.09314110820146479,-0.5656495665813881,-0.7256674032189212
wake,11,3.4294062612833094,3.561126503074612,3.471796228509648,0.09629794319928972,-1.154956133013684,-0.9930787292372985
wake,12,3.8583832169163816,3.840455478398617,3.8066745922510146,0.09377022690169072,-0.7070013654003857,-0.917532351728977
wake,13,4.407229720024308,4.242899610840299,4.202661378171973,0.09357789947330467,-0.660901952262592,-0.8697543174636952
wake,14,4.478550721931125,4.017801128172879,4.015965995174547,0.09273870870953466,-0.5394136906641844,-0.7189186653910113
wake,15,3.8930285394955066,4.230587712798981,4.198185601992052,0.09220015660029157,-0.43863564554560186,-0.6427773457412301
wake,16,2.5745964874430634,2.3195344353346914,2.4072860396703386,0.09474145132674415,-0.7928976506197467,-0.8020255574478354
wake,17,2.0933916567601076,1.8526197955360966,1.8838360035210127,0.09281232595223284,-0.5254138740958364,-0.7258043615837085
wake,18,0.9776861949955074,0.14293130622736525,0.22587980150763462,0.09496278340775358,-0.8416173529922903,-0.8706735264981398
wake,19,0.9873008520248004,1.1016812848724478,1.0484134490860366,0.09399525334293093,-0.6988003046107276,-0.8825812489619453
wake,20,0.8808597140908998,0.7110149830297703,0.730516479060591,0.09315683661371212,-0.5843352700823471,-0.7715422475028717
wake,21,-0.3357014441960988,-0.4441519381176613,-0.37676992107170626,0.09407965070044426,-0.693568128433815,-0.8353820851017493
wake,22,-0.8435424174438465,-0.4063609845758237,-0.40286282297519643,0.09277680484279599,-0.5246692779563826,-0.6996870706340527
wake,23,-2.278496798735655,-2.3285999232402417,-2.2399810289548117,0.09544581971699129,-0.9312110080111208,-0.8802075061897462
wake,24,-3.0695340679289767,-3.0096803496196256,-2.9573413203557646,0.0940638396395747,-0.7077245971839876,-0.8902178670665862
wake,25,-3.572860292064563,-3.982919255512711,-3.9200318756683594,0.09464079017070293,-0.8033316116844228,-0.9485786177193899
wake,26,-3.91919759208506,-3.9072303979280707,-3.8953379038610487,0.09350846804910196,-0.6426844912939205,-0.8180809930796299
wake,27,-3.024831095214328,-3.0363335798009174,-3.080367212214077,0.09337079928057301,-0.5960182330510825,-0.7914689314663373
wake,28,-3.1609313688921925,-3.250712805777542,-3.2271057227038944,0.09272203869454271,-0.506558012799669,-0.697260476086539
wake,29,-3.335853961674687,-3.794163238831932,-3.7421159062202687,0.09285469277174313,-0.5036901706936657,-0.6930334319849655
wake,30,-2.8361329982197008,-2.796704440891272,-2.8505564911376817,0.09289837167574742,-0.5083452251300143,-0.6950065732520406
wake,31,-1.6968094953891,-1.8250415800542925,-1.8851998128979024,0.09318696346055748,-0.5470626215191561,-0.7203755204055544
wake,32,-1.6863206052971433,-1.4149690920984197,-1.4436796535679794,0.09236361791840686,-0.44730552451655914,-0.6421043958254166
wake,33,-1.2995838408430755,-1.3689596604224799,-1.3691734114342125,0.09157136713331633,-0.3409070242349449,-0.5222354983711158
wake,34,0.09775652715673441,-0.34087476891955504,-0.41298352490595713,0.09248741893500885,-0.4248284819785502,-0.5754673742732348
wake,35,0.8898497096034707,1.348152811644386,1.2556194125934486,0.09468347706542578,-0.7654073687766844,-0.7408309017225854
wake,36,2.3576867478744807,2.6280821376741867,2.5506437843034866,0.09460451534452693,-0.7720610185551383,-0.8502825697581086
wake,37,3.955648075455259,3.858738254914353,3.78675111245539,0.09498566413724265,-0.8570404285537155,-0.9499079936812025
wake,38,4.070296100294001,4.062987122748235,4.034042820267866,0.09378308722845011,-0.6793465079331115,-0.8726927422047793
wake,39,5.627528403712048,5.034949596871707,4.970434800424601,0.0946354300635879,-0.7983536306724588,-0.9365937886341358
wake,40,5.485595292397993,5.171405577811078,5.143051219457166,0.09369191760578455,-0.6639403895249961,-0.8569774052472056
wake,41,5.4062844005295245,5.442398224663854,5.405733994456303,0.09341163364074898,-0.6087586269267983,-0.8055904475419303
wake,42,5.830781803741814,5.671913063230233,5.634907143484668,0.09310190474049064,-0.5569079776900887,-0.7540415983985497
wake,43,5.583637474626432,5.621296058774132,5.6010487882354605,0.09244883156761952,-0.46475856631732027,-0.6527482642639603
wake,44,7.472594946745008,7.6294106823814225,7.535248596969283,0.09592091921960057,-1.030809661486142,-0.8748983030357269
wake,45,6.199315054040032,6.376703250785213,6.424524971618101,0.09388299234561934,-0.677645086253832,-0.8669219092718327
wake,46,5.352681536092946,4.977139723943626,5.039404418140474,0.09447105655178685,-0.7694612750259031,-0.9193533401867554
wake,47,4.901587051799659,4.856592891275559,4.851976099967753,0.09332435151971684,-0.6105789523749005,-0.780675288945997
wake,48,4.758780789283013,4.882968909386676,4.862780976913311,0.09262114355501716,-0.49110038144679435,-0.678462395656608
wake,49,3.9111103546845145,3.8576954329508277,3.9122923550195297,0.0928345464650597,-0.4968457362538233,-0.6823075250112992
wake,50,0.6564752762944032,0.3915608756181223,0.4856359215664777,0.09717077474679608,-1.388610769398892,-0.9923383740127933
wake,51,-0.824810129917266,-0.4144591479488815,-0.36690443163863523,0.09457022201506231,-0.806644705810936,-0.9920366686553769
wake,52,-1.9689985848974068,-2.7525592227922595,-2.67408199170657,0.09673555612853808,-1.2783168587200642,-1.1880194701502838
wake,53,-1.715371406477452,-1.1608338135719876,-1.216401393544733,0.09597203301896805,-1.1096308910609258,-1.2491733815889345
wake,54,-2.3253165143192827,-1.5212097717725885,-1.5033082774746087,0.0951039109783311,-0.9514680973478167,-1.1282096044311802
wake,55,-2.380565520461774,-2.3088274968211686,-2.2658123761033004,0.09511571803398224,-0.9283602635678612,-1.1173871551915957
wake,56,-1.2216375079619495,-1.8154842106901083,-1.8340700672543508,0.09448552342274855,-0.8209522576907246,-1.0008414520350644
wake,57,-0.30759408484593076,-0.22405450232933383,-0.2908361543550833,0.0956015858849838,-1.0014856319235492,-1.0980403447443636
wake,58,-1.0583116378516213,-1.1594544778789295,-1.1152943383900686,0.09499975848923593,-0.901819474760693,-1.0901698042395915
wake,59,-0.16000316678442164,-0.2159654465456299,-0.25888616377346274,0.09491197960941714,-0.8852683052729853,-1.0758474936529374
wake,60,0.10551151774026396,-0.1632210530220782,-0.16805416560944872,0.09415731903265023,-0.7623229146651818,-0.9252251554562014
wake,61,-0.3177716834679635,-0.09827731888398115,-0.10236090566199522,0.09334640472114507,-0.6153820126342181,-0.7851192693155167
wake,62,1.360898232740482,1.2850550826286533,1.2111418086520382,0.09465286956762756,-0.7880893301018748,-0.8834901067926676
wake,63,-0.44690803967038906,-0.35473692767513426,-0.28273664226788514,0.09521695010474247,-0.9063450097814957,-0.9897881634817473
wake,64,2.049378761778839,2.3746350611880755,2.29480980402665,0.09698001649316619,-1.3520764702929546,-1.2089299333677954
wake,65,3.373938926846913,3.628986809018027,3.572701843757948,0.09611537817392475,-1.1459144272633415,-1.2776229156115997
wake,66,4.908911194953582,4.70988322054963,4.65926609267097,0.09615317720427126,-1.1665629407858742,-1.3221025546300207
wake,67,4.332981486028349,4.261925325196725,4.26962405149235,0.09531643440494837,-1.0060623494025267,-1.1604810370909022
wake,68,5.043308455397727,4.581850065280256,4.55470923225461,0.09483727212012828,-0.8871661848857296,-1.0786584038897167
wake,69,7.297910248358404,7.423346902898038,7.345943339291409,0.09750018617587514,-1.540258913939642,-1.3269425833148374
wake,70,8.541289930713619,8.69987224002502,8.643299108855503,0.09671320739145137,-1.3146982878419224,-1.4183208814265158
wake,71,8.591358146051174,8.753430660278047,8.731075821965907,0.09587774620910648,-1.1344156320678733,-1.3192272403356384
wake,72,12.717234734152651,12.730105197057831,12.661156211302552,0.09844554857451811,-2.0108595377672844,-1.6328729989132715
wake,73,12.16560972553965,11.844062953270816,11.85054571760938,0.09647743713083214,-1.312664010517123,-1.4502069145055052
wake,74,15.418339708411905,15.651305741337914,15.586430577631496,0.09852331160849595,-2.069110822890301,-1.7448345755479249
wake,75,15.980947961190441,15.999919445715172,15.967200523128495,0.09725698881650266,-1.5438345749594926,-1.730074317608947
wake,76,16.804102759148016,17.4256625041333,17.377310612660647,0.09785752304261372,-1.7564481326316563,-1.8372170907123937
wake,77,16.088275878247316,16.076083375059714,16.088490639838202,0.09713035068126112,-1.527151814152143,-1.6818697104550788
wake,78,16.646147372324158,17.0440910342759,16.999726145391655,0.09747930337701279,-1.6064214678029247,-1.7439103305198296
wake,79,14.208659714219218,14.237529346510573,14.281840573924024,0.09768272229402374,-1.6900729896920041,-1.8163538894507432
wake,80,12.0961561014739,12.306585723982021,12.33881962582033,0.09744411258441102,-1.6187660900496583,-1.8045350676100704
