arm,condition,seed,session,scaffolded,part_dominance,depth_index,opacity_index,posterior_confidence,root_belief_alone,revision_weight,profile_part,profile_context,profile_interoception,profile_relational,profile_policy
witnessing,full,7103,11,0.0,0.26136408999374017,0.46971426068794014,0.6991568995125621,0.7960591026973142,0.09030593613783336,0.12163301120779638,1.094648155670105,1.5445124772102454,1.3450363696433476,1.4757924307350132,1.073527966299772
witnessing,full,7103,12,0.0,0.3955407349039392,0.4891712530074223,0.6991568995125621,0.7960591026973142,0.0704196602204545,0.1228889067633078,1.2032510402270071,1.644864540091944,1.191218672097497,1.4824193158493828,1.0572053558030343
witnessing,full,7104,1,1.0,0.43269755105433577,0.8071449465604567,0.9677659071765363,0.9677659071765363,0.8380494990692123,0.2515627951043089,0.3727854689423982,0.45945861890636963,0.43309140314652506,0.5077737231408272,0.22669445157989285
witnessing,full,7104,2,1.0,0.4002094076948007,0.82359009195095,0.9677659071765363,0.9677659071765363,0.7567205675329625,0.23136503851783827,0.6418165165794205,0.830223907231955,0.6873546843427875,0.8431683783338597,0.4627794482438211
witnessing,full,7104,3,1.0,0.4815090656366466,0.8651877495165775,0.9677659071765363,0.9677659071765363,0.6084796528006744,0.31538970740052996,0.8751811078804436,1.0269773284674386,0.8625918325378668,1.2335449012384472,0.7486393697745373
witnessing,full,7104,4,1.0,0.5381868591448346,0.8424975970538912,0.9677659071765363,0.9677659071765363,0.47141250580309363,0.25245491427679045,1.125689653200744,1.1799365329769942,1.027467479618649,1.415690521020817,0.8292271761145595
witnessing,full,7104,5,1.0,0.5242720838323113,0.8170922042422587,0.9677659071765363,0.9677659071765363,0.3035718475363507,0.32539613456417776,1.2271127238033712,1.2329078956826165,1.0200008199542354,1.6002372006748198,0.9124306490621671
witnessing,full,7104,6,1.0,0.4785882779848726,0.90071386709765,0.9677659071765363,0.9677659071765363,0.21620638568343872,0.2079845352344481,1.2671467343424787,1.29851122727858,1.1031256692701972,1.5560797195132756,1.0162042994059355
witnessing,full,7104,7,0.0,0.47623289555496556,0.528864919309309,0.6991568995125621,0.7960591026973142,0.16777418882287556,0.14253297848182453,1.2439710022085935,1.295743694974414,1.2574958131004823,1.593087221660871,1.1045357953311403
witnessing,full,7104,8,0.0,0.346118002740912,0.4924126499103994,0.6991568995125621,0.7960591026973142,0.12770119082173326,0.14543368072791885,1.1134274700922389,1.3521999851901785,1.1914966060578571,1.584982054572782,1.1971490902451072
witnessing,full,7104,9,0.0,0.6997974165583029,0.3749146061991613,0.6991568995125621,0.7960591026973142,0.09983050784189354,0.12621377075918522,1.3595366311564878,1.2510752651531634,1.4866706055004686,1.6771729454105158,1.2969662373563042
witnessing,full,7104,10,0.0,0.3996000420230032,0.5249498620579128,0.6991568995125621,0.7960591026973142,0.0740551823381423,0.14858857923936505,1.1980818191394018,1.2546102911629216,1.3864564709317302,1.6340058671011357,1.3022642403872071
witnessing,full,7104,11,0.0,0.3942570591055086,0.5380717571643946,0.6991568995125621,0.7960591026973142,0.054810750632075,0.1461339541165664,1.1133013357533783,1.289165520825073,1.3820498888536235,1.6202940500598568,1.2765839499434342
witnessing,full,7104,12,0.0,0.4445225340769345,0.5179413624949616,0.6991568995125621,0.7960591026973142,0.04010424171273827,0.14901989507430216,1.1246679989921913,1.3155603788750831,1.1307607640454276,1.576955966595731,1.2362740336110147
witnessing,full,7105,1,1.0,0.34921946844147056,0.7872381551469219,0.9677659071765363,0.9677659071765363,0.8344477813826209,0.26351867105735316,0.38409194831303767,0.5832829519306477,0.4695310955362865,0.6199318171584207,0.43368114383686196
witnessing,full,7105,2,1.0,0.42696816569773405,0.8676459238541934,0.9677659071765363,0.9677659071765363,0.7437304425615714,0.25092485884667337,0.628081685753218,0.8576857491315095,0.6742078114156435,0.9386547689466198,0.6816139074432318
witnessing,full,7105,3,1.0,0.39516365754406535,0.8109683788035261,0.9677659071765363,0.9677659071765363,0.6355379483415693,0.23154520177464613,0.8307069897609878,1.1230482844134595,0.7833991526758687,1.1605442857315116,0.8973016710657202
